EX302
Date:,2025/01/17
Time:,11:36:53
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,HIP_R_X,HIP_R_Y,HIP_R_Z,KNE_R_X,KNE_R_Y,KNE_R_Z,HIP_L_X,HIP_L_Y,HIP_L_Z,KNE_L_X,KNE_L_Y,KNE_L_Z
11645,98.056816,604.009888,77.177628,-144.336731,618.357056,375.932373,104.560921,217.612671,67.776428,-154.061630,188.500153,375.673431
11646,98.038589,603.909973,77.310539,-144.609390,617.984924,376.085480,104.597229,217.614731,67.902473,-154.158173,188.605560,375.704071
11647,98.015327,603.712585,77.374992,-144.508377,617.776184,376.284668,104.634766,217.615631,67.958641,-154.267960,188.692642,375.749481
11648,98.011108,603.516907,77.503212,-144.491943,617.271851,376.502655,104.659462,217.604126,68.059807,-154.398605,188.716721,375.805084
11649,97.961197,603.368958,77.690277,-144.554077,616.752808,376.665710,104.704918,217.628433,68.148354,-154.475479,188.805298,375.805115
11650,97.927734,603.265930,77.778091,-144.655182,616.203247,376.761078,104.706970,217.640549,68.271873,-154.508072,188.905624,375.804474
11651,97.936630,603.135193,77.807007,-144.732162,615.623413,376.695374,104.713875,217.628021,68.344147,-154.588577,188.953339,375.853333
11652,97.982658,603.053833,77.939743,-144.866852,615.026123,376.849091,104.730759,217.607483,68.504013,-154.658478,189.061966,375.847412
11653,97.956421,602.955261,78.071449,-144.981140,614.660828,377.141144,104.797371,217.602859,68.614441,-154.729813,189.146698,375.898346
11654,97.951744,602.919556,78.221405,-145.062027,614.265137,377.192566,104.844475,217.529007,68.722420,-154.841431,189.279587,375.940430
11655,97.918098,602.783447,78.302490,-145.039948,613.849487,377.159424,104.884285,217.501465,68.841537,-154.928192,189.394089,375.996887
11656,97.817574,602.780640,78.580116,-145.035797,613.356689,377.184814,104.923225,217.454453,68.916740,-155.001328,189.468460,375.980286
11657,97.777748,602.691223,78.733406,-145.139175,612.846313,377.287598,104.991165,217.383713,68.993813,-155.116806,189.596725,375.993744
11658,97.641663,602.536499,78.836990,-145.355698,612.429626,377.330109,105.026260,217.372650,68.994492,-155.170471,189.655151,375.998444
11659,97.538177,602.429932,79.023361,-145.622726,612.068726,377.437103,105.055115,217.374252,69.040253,-155.287201,189.649475,376.014832
11660,97.433907,602.357422,79.101151,-145.758102,611.688293,377.523346,105.073120,217.330383,69.082497,-155.328735,189.673370,376.032410
11661,97.403511,602.214294,79.228760,-145.902573,611.331299,377.553802,105.086327,217.311234,69.114784,-155.369598,189.640717,376.051514
11662,97.327698,602.131165,79.282616,-145.921173,611.059265,377.630524,105.094086,217.279922,69.133064,-155.379059,189.604065,376.087341
11663,97.219681,602.060974,79.301880,-145.882660,610.966431,377.704437,105.105103,217.262939,69.139595,-155.390594,189.574799,376.028992
11664,97.145119,602.000488,79.292595,-146.021133,610.648438,377.616577,105.162231,217.231705,69.200027,-155.427856,189.522781,376.040588
11665,97.125710,601.956543,79.394814,-146.045944,610.454712,377.646118,105.155487,217.202957,69.237564,-155.441284,189.406219,376.081024
11666,97.111649,601.881775,79.457230,-146.050308,610.423767,377.803406,105.193741,217.137390,69.272125,-155.427460,189.287354,376.312897
11667,97.118324,601.810730,79.607643,-146.236404,610.165466,377.734528,105.200615,217.127197,69.346512,-155.644775,189.177322,376.150879
11668,97.056046,601.745544,79.708267,-146.321655,610.132263,377.774811,105.267220,217.103271,69.502464,-155.773422,189.047897,376.175690
11669,97.070976,601.719421,79.893837,-146.472763,610.074646,377.801056,105.352547,217.091766,69.661652,-155.912003,188.840729,376.184906
11670,97.055496,601.611206,79.997047,-146.453201,610.154053,377.920074,105.457527,217.121857,69.840401,-155.994858,188.535645,376.487976
11671,97.057297,601.576355,80.097366,-146.646194,610.098022,377.877167,105.582924,217.109726,70.055458,-156.287079,188.360687,376.307831
11672,96.989594,601.531799,80.253609,-146.797256,610.173706,377.906677,105.686172,217.198639,70.259590,-156.318405,188.235870,376.300720
11673,97.027893,601.486694,80.321671,-146.888809,610.218262,377.930847,105.737823,217.225815,70.358452,-156.386963,188.073608,376.343475
11674,97.047577,601.509155,80.461998,-146.974228,610.356873,377.990051,105.752991,217.267731,70.472900,-156.443344,187.922302,376.372406
11675,97.039078,601.476135,80.505753,-147.088943,610.526428,378.059326,105.817642,217.266464,70.606201,-156.497375,187.785080,376.345428
11676,97.018761,601.440552,80.640114,-147.165298,610.675293,378.058624,105.858421,217.279831,70.678055,-156.589645,187.567566,376.294189
11677,97.086479,601.500305,80.715126,-147.206039,610.857056,378.075195,105.944679,217.280121,70.837280,-156.623474,187.373566,376.225006
11678,97.115120,601.472778,80.758095,-147.216476,611.054443,378.081879,105.985039,217.304291,70.911728,-156.667755,187.204803,376.147186
11679,97.173195,601.456726,80.848022,-147.253021,611.212524,378.104523,106.053963,217.302628,71.047279,-156.597656,186.953384,375.862335
11680,97.189232,601.433899,80.878159,-147.268982,611.425720,378.138062,106.076385,217.314728,71.096123,-156.653992,186.865952,375.809448
11681,97.233147,601.460571,80.916573,-147.299118,611.556030,378.140381,106.129829,217.331161,71.189461,-156.649719,186.769775,375.818390
11682,97.284111,601.426208,80.939316,-147.371841,611.778076,378.126953,106.185600,217.353424,71.213524,-156.666702,186.680054,375.802643
11683,97.302925,601.449890,80.944756,-147.411942,611.974792,378.062195,106.253326,217.359299,71.266106,-156.673126,186.579712,375.785217
11684,97.370216,601.510437,81.015816,-147.488510,612.169067,377.994720,106.267723,217.345001,71.283791,-156.626343,186.419373,375.877625
11685,97.416191,601.509644,81.009171,-147.667526,612.299683,377.821472,106.328598,217.331955,71.285866,-156.585007,186.243530,375.873260
11686,97.618721,601.618530,81.200905,-147.799271,612.644470,377.798309,106.340889,217.372818,71.303795,-156.580688,186.107086,375.912048
11687,97.716446,601.765503,81.331451,-147.855972,613.009583,377.778076,106.332817,217.353577,71.353546,-156.679932,186.016800,376.165192
11688,97.811539,601.811096,81.414894,-148.024765,613.305603,377.813354,106.385445,217.401550,71.363693,-156.692398,185.867264,376.191284
11689,97.939163,601.828064,81.491150,-147.952927,613.924377,378.102936,106.343559,217.434372,71.470047,-156.740036,185.731598,376.166901
11690,97.997643,601.879578,81.604675,-148.064270,614.063232,378.020325,106.355141,217.461365,71.598145,-156.912186,185.514771,376.191528
11691,98.105919,601.934570,81.719971,-148.155075,614.234497,377.996063,106.401382,217.543320,71.707146,-157.116364,185.374481,376.240448
11692,98.213104,601.949890,81.854691,-148.237015,614.414063,377.973083,106.450867,217.637146,71.822586,-157.353195,185.231567,376.269867
11693,98.351906,602.029541,82.172127,-148.353073,614.594604,378.033386,106.436806,217.711639,71.929832,-157.509186,185.098312,376.344635
11694,98.509087,602.013489,82.380310,-148.497421,614.773987,377.953094,106.477058,217.808548,72.162582,-157.701767,185.013000,376.388641
11695,98.510971,601.976501,82.616165,-148.707901,614.889832,377.915131,106.558998,217.917419,72.398865,-157.925049,184.932571,376.427246
11696,98.515129,602.019348,82.724846,-148.945511,615.093506,377.884674,106.679153,218.021652,72.907593,-158.049042,184.878357,376.452637
11697,98.633308,602.037903,82.945000,-149.209457,615.348145,377.873993,106.756393,218.136993,73.296959,-158.159760,184.853226,376.444031
11698,98.706512,602.021851,83.202301,-149.489883,615.554077,377.861237,106.833801,218.319931,73.696465,-158.294983,184.848969,376.416473
11699,98.783974,602.167908,83.560516,-149.692902,615.757507,377.847656,106.939545,218.375168,74.074532,-158.435165,184.851227,376.371490
11700,98.840309,602.159119,83.831322,-150.005203,615.872375,377.858734,106.985138,218.459610,74.389870,-158.658295,184.861069,376.465851
11701,98.899261,602.132446,84.106140,-150.199036,616.019104,377.950317,106.996452,218.569550,74.731766,-158.861862,184.770126,376.301086
11702,98.779518,602.162292,84.420258,-150.584335,615.914185,377.914429,106.993187,218.692154,75.130272,-159.379730,184.855286,376.634979
11703,98.828720,602.201477,84.784348,-150.954453,616.100769,378.035004,107.082542,218.883118,75.320602,-159.787933,184.930786,376.694550
11704,99.017639,602.328247,85.330132,-151.517014,616.275574,378.246307,107.239685,218.911148,75.869957,-160.270493,184.945450,376.840546
11705,99.065735,602.343811,86.064560,-152.157928,616.656799,378.649506,107.471359,219.103043,76.528458,-160.770996,184.829025,377.043396
11706,99.189789,602.310669,86.815720,-152.943161,616.685974,378.661163,107.581306,219.320206,77.137932,-161.123230,184.822495,377.195251
11707,99.396271,602.205261,87.352608,-153.438187,616.838074,378.801666,107.579948,219.584869,77.965759,-161.514786,184.755905,377.345428
11708,99.098709,601.886108,87.851418,-154.037430,616.977966,378.912781,107.668663,219.773331,78.579369,-162.162292,184.675018,377.543152
11709,99.457016,602.260254,89.353203,-155.076614,617.076233,379.303986,107.955841,220.051315,79.701302,-163.016968,184.548950,377.651489
11710,99.705589,602.234741,90.742096,-156.095734,617.280029,380.012604,108.236664,220.360535,80.816864,-164.095428,184.204590,378.002258
11711,99.709366,601.953369,91.752106,-157.194427,616.991943,380.019104,108.337273,220.632111,82.036774,-164.883667,184.031433,378.085419
11712,100.106552,602.247864,93.675537,-158.363632,616.791321,380.267365,108.800735,220.947678,83.519875,-165.872009,183.816437,378.372101
11713,100.192703,602.158752,95.327225,-159.930954,616.852417,381.025574,109.020782,221.297119,84.942123,-166.896332,183.381226,378.716705
11714,100.499619,601.916260,96.840195,-161.204819,616.529968,381.378113,109.648880,221.806976,86.647095,-167.996475,183.120010,379.011414
11715,100.861061,602.009033,98.843346,-162.351761,616.368530,381.646210,109.995354,221.812469,88.127785,-169.274338,182.912155,379.144867
11716,101.108894,601.881042,100.789795,-164.199677,616.144531,382.437592,110.373672,222.227859,90.318115,-170.417953,182.387848,379.463165
11717,101.518532,601.607544,102.667076,-165.184616,616.027893,382.680573,110.834778,222.327744,91.598473,-171.678680,182.090073,379.740417
11718,101.681366,601.414551,104.770844,-167.007172,615.749390,383.252258,111.271278,222.604126,93.851707,-172.794586,181.660278,379.923676
11719,102.121819,601.180298,106.910706,-168.464111,615.760071,383.829865,111.597626,222.818054,95.629730,-174.056931,181.256119,380.218475
11720,102.362999,600.887451,109.109779,-169.872849,615.402039,384.230530,112.144363,223.056641,97.320274,-175.386642,181.203552,380.412933
11721,102.655708,600.646545,111.134804,-171.397079,615.229370,384.879425,112.661507,223.194138,99.464584,-176.351898,180.633301,380.715942
11722,103.059525,600.604736,113.555077,-172.684952,615.042725,385.249329,113.071465,223.314240,100.971985,-177.443436,180.089966,381.091248
11723,103.392006,600.387146,115.327087,-173.912369,614.764587,385.581268,113.645378,223.597961,102.879875,-178.387283,179.824753,381.456635
11724,103.748543,600.434998,117.357307,-175.266968,614.560852,386.079956,114.027412,223.480774,104.394676,-179.351608,179.296280,381.602081
11725,104.033371,600.307312,119.047035,-176.349213,614.255310,386.415466,114.510849,223.700851,106.253609,-180.405045,178.905853,381.806122
11726,104.354424,600.309937,120.651207,-177.363983,614.104614,386.726929,114.807266,223.663467,107.627068,-181.086960,178.493149,381.839935
11727,104.446632,600.431519,122.369263,-178.402618,613.852966,387.061188,115.140617,223.625153,109.061974,-181.851685,177.952042,382.012970
11728,104.502007,600.193970,123.540627,-179.520477,613.496765,387.487000,115.698235,223.656784,110.555214,-182.350479,177.644623,382.272400
11729,104.796646,600.133057,124.736664,-180.265900,613.295105,387.503082,116.025047,223.738297,111.425461,-182.717072,177.414017,382.377991
11730,104.813179,599.996826,125.877609,-180.753464,613.094055,387.533600,116.668243,223.696335,112.798103,-183.079041,177.080475,382.331146
11731,104.792587,599.891418,126.919571,-181.464050,612.818176,387.837921,117.166130,223.635529,113.966957,-183.583527,176.559830,382.439575
11732,104.930969,599.759460,127.743622,-182.166794,612.608154,388.148438,117.673508,223.601822,114.966156,-184.085556,175.895569,382.609924
11733,105.052811,599.552368,128.213303,-182.766525,612.465027,388.380646,118.202728,223.675354,115.834526,-184.395004,175.407776,382.682251
11734,105.167839,599.349792,128.824097,-183.170883,612.154358,388.580109,118.776703,223.681473,116.970428,-184.695633,175.020264,382.634644
11735,105.296318,599.238342,129.502991,-183.665054,611.867249,388.653198,119.242668,223.489014,117.899551,-185.043640,174.603592,382.538269
11736,105.523613,599.126221,130.201996,-184.145676,611.516418,388.754669,119.838631,223.397278,118.703430,-185.287628,174.191528,382.485016
11737,105.668678,598.997437,130.921524,-184.456757,611.220581,388.767548,120.488632,223.392929,119.631416,-185.395203,173.961487,382.499023
11738,105.846497,598.857666,131.596710,-184.875580,610.976563,388.842285,121.112122,223.474319,120.867172,-185.781769,173.475082,382.614563
11739,106.171707,598.577087,132.471573,-185.291977,610.766785,389.097260,121.966789,223.331055,121.784134,-185.994980,172.952255,382.681213
11740,106.462822,598.473267,133.479446,-185.913132,610.481140,389.350586,122.573608,223.434372,122.755478,-186.203506,172.345749,382.754852
11741,106.723045,598.339172,134.360489,-186.486511,610.181946,389.663513,123.348595,223.519974,124.221649,-186.471451,171.749161,382.744415
11742,107.164124,598.062927,135.653625,-186.911102,609.881287,389.815125,123.795288,223.406067,125.440842,-186.669250,171.283920,382.747406
11743,107.589714,597.938782,136.910889,-187.346573,609.493774,389.909210,124.347534,223.233276,126.787239,-187.006851,170.967224,382.764771
11744,108.121162,597.736023,138.267975,-187.872284,609.067383,389.962341,125.097664,223.241409,128.301788,-187.502518,170.396805,382.919098
11745,108.685036,597.501160,139.553482,-188.426575,608.685730,390.307465,125.919220,222.774551,129.934875,-187.903763,169.913757,382.980316
11746,109.183746,597.217651,140.954300,-188.953857,608.439636,390.680969,126.520920,222.784119,131.271240,-188.211548,169.568253,382.953400
11747,109.655594,596.961060,142.494370,-189.540955,608.133423,390.830933,127.307755,222.527786,132.955246,-188.564117,169.046921,383.237061
11748,110.220024,596.626831,144.138626,-190.240128,607.744324,391.113403,127.958534,222.359619,134.272461,-188.967453,168.534760,383.403229
11749,110.717010,596.264038,145.502701,-190.686798,607.390381,391.307037,128.698578,222.383514,135.695435,-189.434814,168.063705,383.609863
11750,111.165504,596.067566,147.365112,-191.086792,607.017761,391.490784,129.149689,222.068558,137.247757,-189.794159,167.634613,383.694580
11751,111.450569,595.843201,148.702530,-191.795959,606.404724,391.738922,129.581009,221.742935,138.558167,-190.015121,167.301926,383.639923
11752,111.963867,595.518494,150.177780,-192.455902,605.984131,392.005646,130.155716,221.708862,139.881119,-190.223785,167.091858,383.669098
11753,112.291901,595.252380,151.435608,-192.869476,605.706177,392.259247,130.741882,221.439270,140.991684,-190.502701,166.943832,383.628937
11754,112.534843,594.976868,152.805557,-193.359421,605.263428,392.473572,131.184097,220.993927,142.049927,-190.816589,166.695694,383.727783
11755,112.904739,594.652893,154.046677,-193.814270,604.811401,392.635590,131.696991,220.661453,143.249084,-191.291473,166.381119,383.774200
11756,113.239471,594.140259,155.019150,-194.205780,604.307495,392.895966,131.866104,220.517532,144.247559,-191.654007,166.107468,383.895935
11757,113.495743,593.666809,155.740784,-194.549408,603.806458,393.035339,132.268143,220.306091,145.115997,-191.989883,165.851425,383.940155
11758,113.902985,593.446777,156.880432,-194.770386,603.352295,393.081390,132.637299,220.167740,145.723770,-192.295639,165.659302,383.923950
11759,114.263268,593.215820,157.931015,-194.965836,602.839905,393.110474,132.951309,220.095337,146.370255,-192.453033,165.596100,383.921295
11760,114.598618,593.054504,158.756226,-195.232849,602.318665,393.212585,133.309464,219.937576,147.262360,-192.614090,165.484055,383.945679
11761,115.000031,592.816833,159.441437,-195.336380,601.937073,393.372559,133.637222,219.948792,147.974503,-192.793747,165.303604,383.998535
11762,115.441002,592.647949,160.211151,-195.441116,601.650330,393.511932,134.093170,219.700943,148.807968,-192.953949,165.183105,384.007660
11763,115.989655,592.493896,160.986542,-195.551224,601.419250,393.644379,134.380035,219.407715,149.607742,-193.002304,165.007690,384.112518
11764,116.532341,592.129639,161.519470,-195.587006,601.101990,393.665497,134.640320,219.259140,150.256348,-193.078156,164.783081,384.181580
11765,117.109627,591.800232,162.141571,-195.646729,600.767151,393.776123,134.974030,219.043198,150.869186,-193.099426,164.624100,384.277557
11766,117.519135,591.462463,162.739258,-195.650238,600.486450,393.925751,135.448013,218.907425,151.761414,-193.170563,164.432205,384.353455
11767,117.974266,591.182617,163.448288,-195.579819,600.247559,393.972534,135.876495,218.711731,152.524948,-193.204895,164.220917,384.409454
11768,118.482025,590.960022,164.148346,-195.561234,600.087769,393.943726,136.433182,218.391678,153.211823,-193.233307,164.009018,384.379761
11769,118.865417,590.752869,164.766266,-195.512405,600.023926,394.000702,136.740707,218.130859,153.662567,-193.297562,163.778381,384.380707
11770,119.360222,590.623962,165.506165,-195.484711,600.011536,393.998688,137.162521,217.934738,154.203491,-193.303589,163.597931,384.379395
11771,120.034508,590.577637,166.443466,-195.429794,600.103394,394.014984,137.724503,217.725250,154.846283,-193.318146,163.405670,384.377441
11772,120.580589,590.631531,167.263168,-195.393295,600.218628,393.997467,138.136337,217.697403,155.323410,-193.357529,163.302048,384.391693
11773,121.032974,590.543762,168.068756,-195.374176,600.361450,393.986786,138.411407,217.647278,155.842239,-193.331894,163.193848,384.360291
11774,121.566742,590.253357,168.834610,-195.346390,600.579712,394.024414,138.783005,217.442459,156.515976,-193.369019,163.108597,384.405609
11775,122.107437,590.114807,169.576370,-195.331177,600.795166,394.044922,139.065491,217.113022,156.999146,-193.409149,163.024536,384.398438
11776,122.630280,589.926086,170.224594,-195.281342,601.013062,394.074554,139.212631,216.960922,157.420197,-193.467148,163.007385,384.416687
11777,123.213112,589.747925,171.026260,-195.327560,601.236877,394.065613,139.405670,216.919952,157.993134,-193.531616,163.036438,384.501190
11778,123.838463,589.666931,171.869659,-195.279297,601.430542,394.082092,139.536606,216.918625,158.394562,-193.615204,163.092728,384.581573
11779,124.583359,589.619263,172.826950,-195.257767,601.580261,394.064331,139.756088,216.820114,158.865799,-193.732010,163.150269,384.618042
11780,125.183556,589.592957,173.789383,-195.216309,601.753296,394.058014,139.937958,216.806381,159.338043,-193.824753,163.296799,384.692688
11781,125.626839,589.489990,174.459549,-195.176117,601.876587,394.024719,140.193512,216.879623,159.926804,-193.932526,163.440994,384.804016
11782,126.140556,589.473694,175.488052,-195.110794,602.059387,394.080200,140.474411,216.916946,160.627182,-194.015091,163.638931,384.884521
11783,126.660667,589.504944,176.381241,-195.037704,602.224426,394.047180,140.746490,216.934525,161.161789,-194.090210,163.866592,384.929626
11784,127.252518,589.671143,177.144257,-194.952042,602.418884,394.034119,140.936111,216.995560,161.651321,-194.209106,164.123276,384.946960
11785,127.833336,589.763550,177.839523,-194.872528,602.679565,394.030823,141.033203,217.074860,162.053436,-194.440140,164.508850,385.038727
11786,128.366302,589.760498,178.809296,-194.796967,603.010559,394.038879,141.091980,217.254791,162.572449,-194.707901,164.919495,385.066437
11787,128.852356,589.803162,179.523132,-194.764511,603.249207,394.010162,141.189941,217.429535,163.315796,-194.951111,165.237625,385.152710
11788,129.151520,589.794189,179.924667,-194.737122,603.546570,394.092072,141.427658,217.523987,164.048737,-195.007843,165.609970,385.248932
11789,129.608002,590.023621,180.538132,-194.680695,603.694458,394.181183,141.735916,217.624420,164.650177,-195.090866,166.097931,385.335663
11790,130.057999,590.305298,181.188156,-194.677399,603.898315,394.249237,141.958344,217.813477,165.043030,-195.145996,166.681992,385.519104
11791,130.549393,590.550964,182.011414,-194.662247,604.014954,394.252136,142.073593,217.928879,165.418716,-195.246429,167.257965,385.660034
11792,130.853973,590.707397,182.595627,-194.692993,604.153381,394.329071,142.277710,218.243042,166.004517,-195.266602,167.599625,385.762115
11793,131.007248,590.888428,183.135788,-194.671494,604.227112,394.430847,142.558472,218.491882,166.564590,-195.333527,168.021515,385.872009
11794,131.160599,591.191345,183.637665,-194.675095,604.341370,394.500122,142.829178,218.860245,167.104919,-195.432770,168.595230,385.871002
11795,131.313293,591.387329,184.067322,-194.693176,604.406860,394.500824,143.089645,219.142456,167.574814,-195.515121,169.223862,386.037415
11796,131.570419,591.500732,184.309006,-194.709946,604.477112,394.548615,143.319458,219.323746,167.904800,-195.487961,169.942078,386.232391
11797,131.803665,591.731812,184.650620,-194.648941,604.531189,394.533112,143.439590,219.681335,168.447617,-195.623810,170.283615,386.367767
11798,132.174393,591.938293,185.052582,-194.602249,604.619263,394.572815,143.502121,220.022766,168.807022,-195.577728,170.608627,386.506927
11799,132.450302,592.139404,185.396454,-194.602661,604.786194,394.616577,143.750931,220.217941,169.275803,-195.556549,170.837143,386.484497
11800,132.589813,592.386230,185.703049,-194.605499,604.925964,394.624969,143.798172,220.306595,169.588547,-195.523438,171.110519,386.538086
11801,132.795547,592.624939,185.911545,-194.553513,605.074463,394.601257,143.851273,220.524643,169.864029,-195.489471,171.360672,386.531403
11802,133.002518,592.879456,186.139114,-194.537781,605.264954,394.562714,143.919510,220.746979,170.031860,-195.460815,171.633240,386.502716
11803,133.091797,593.183044,186.285477,-194.482849,605.459900,394.490631,144.027710,221.058105,170.173096,-195.363556,171.921356,386.467194
11804,133.228912,593.478760,186.427246,-194.478897,605.666504,394.440796,144.230972,221.420563,170.486130,-195.272720,172.150482,386.497467
11805,133.460449,593.788635,186.617691,-194.483765,605.871460,394.377594,144.289139,221.725586,170.643265,-195.220627,172.321121,386.533844
11806,133.695251,594.171814,186.827850,-194.435104,606.099792,394.313904,144.357834,222.012787,170.672974,-195.152252,172.455322,386.507233
11807,133.897232,594.436584,186.984146,-194.451447,606.262878,394.282837,144.421387,222.221695,170.671021,-195.112579,172.556351,386.543213
11808,134.029861,594.616882,187.106750,-194.412018,606.488464,394.252655,144.500061,222.406769,170.641876,-195.028717,172.636871,386.542816
11809,134.171417,594.765869,187.179749,-194.414017,606.792236,394.315094,144.609406,222.674438,170.650558,-194.997192,172.639679,386.547272
11810,134.227310,594.854797,187.251205,-194.389954,607.047058,394.279907,144.691742,222.892014,170.678360,-194.909134,172.678558,386.547821
11811,134.273422,594.996704,187.283005,-194.374405,607.349548,394.305603,144.672501,223.127075,170.715790,-194.875702,172.675537,386.543243
11812,134.286194,595.160400,187.292419,-194.407120,607.651794,394.338989,144.617157,223.353577,170.753967,-194.835236,172.679428,386.546509
11813,134.294876,595.369568,187.325958,-194.352600,607.867126,394.300934,144.603973,223.597076,170.789444,-194.761093,172.647278,386.523346
11814,134.234619,595.545715,187.279510,-194.341583,608.065918,394.226196,144.584396,223.818604,170.830811,-194.645203,172.630463,386.504150
11815,134.109131,595.711060,187.215576,-194.359604,608.318298,394.187927,144.573380,224.023041,170.836197,-194.582352,172.574387,386.486267
11816,133.955978,595.901123,187.134872,-194.381088,608.534546,394.073578,144.580795,224.178116,170.808060,-194.522293,172.490005,386.468109
11817,133.848068,596.081665,187.026154,-194.384628,608.808838,393.954468,144.614624,224.237579,170.801315,-194.428284,172.374908,386.462097
11818,133.728653,596.267639,186.930527,-194.473358,609.056030,393.820496,144.641556,224.411377,170.754425,-194.373367,172.296936,386.451233
11819,133.590912,596.469360,186.732040,-194.554138,609.349854,393.753693,144.677582,224.565231,170.680984,-194.261154,172.222244,386.399353
11820,133.462418,596.766479,186.470795,-194.604263,609.563782,393.721619,144.730164,224.740128,170.721451,-194.212418,172.193832,386.427795
11821,133.300003,597.021240,186.249527,-194.719543,609.741943,393.716431,144.827148,224.907623,170.804276,-194.127014,172.190018,386.397827
11822,133.094406,597.249695,185.896500,-194.876419,610.018433,393.716675,144.916641,225.099472,170.956070,-194.085648,172.213181,386.402863
11823,132.802643,597.395813,185.489166,-195.022049,610.172485,393.728058,145.050781,225.183609,171.061859,-194.070282,172.277771,386.395660
11824,132.542816,597.566711,185.204315,-195.101395,610.324341,393.688141,145.178116,225.368790,171.172943,-194.032242,172.366287,386.434052
11825,132.408859,597.600403,184.992538,-195.208710,610.438354,393.704132,145.393509,225.484818,171.355087,-194.090897,172.515564,386.455719
11826,132.342270,597.683777,184.846054,-195.265839,610.541626,393.690552,145.601212,225.590057,171.574570,-194.058334,172.704315,386.495087
11827,132.245773,597.687805,184.722000,-195.338913,610.641846,393.648926,145.753540,225.647507,171.861984,-194.076599,172.843552,386.613342
11828,132.161057,597.745483,184.646698,-195.340485,610.734680,393.671783,145.873047,225.687332,172.120132,-194.171097,173.081848,386.669617
11829,132.167648,597.772888,184.660934,-195.382492,610.798340,393.676025,145.863342,225.722015,172.378754,-194.200745,173.374313,386.760742
11830,132.153442,597.804382,184.639206,-195.425629,610.835632,393.717407,145.928085,225.839172,172.622757,-194.327316,173.657669,386.824341
11831,132.174820,597.837097,184.680511,-195.392502,610.842773,393.665771,145.967407,225.939819,172.898834,-194.394241,173.788010,386.991333
11832,132.194489,597.901733,184.803619,-195.406113,610.960510,393.711151,146.004166,226.025711,173.198410,-194.448410,173.912323,387.050049
11833,132.217072,597.938721,184.910431,-195.398376,611.016479,393.697876,146.025681,226.118011,173.525497,-194.543991,174.063675,387.040955
11834,132.291275,597.986877,184.996780,-195.332214,611.112122,393.686249,146.063614,226.177322,173.663712,-194.579437,174.254074,387.038055
11835,132.345505,597.951721,184.959320,-195.229767,611.274658,393.636444,146.112411,226.288895,173.789841,-194.687790,174.389282,387.095795
11836,132.384491,597.985962,184.964325,-195.100800,611.478821,393.575958,146.139313,226.343918,173.948669,-194.789322,174.581680,387.099457
11837,132.472778,597.996582,184.944931,-194.943726,611.727478,393.544800,146.180161,226.443665,174.012283,-194.854080,174.739349,387.083740
11838,132.557526,598.025269,184.848816,-194.841614,612.058411,393.506256,146.240509,226.491379,174.081863,-194.939865,174.836838,387.063812
11839,132.672775,598.059265,184.567749,-194.699783,612.364441,393.465729,146.273468,226.534760,174.134964,-194.948441,174.940002,387.089111
11840,132.734268,598.058655,184.180695,-194.582550,612.730591,393.318451,146.325470,226.621170,174.140076,-194.932510,175.049225,387.066650
11841,132.776535,598.113159,183.838303,-194.493759,613.090393,393.188751,146.377640,226.678589,174.145752,-194.894028,175.072235,387.072052
11842,132.762466,598.180847,183.592545,-194.353882,613.370483,393.087769,146.431244,226.717453,174.178787,-194.785812,175.127869,387.069122
11843,132.794662,598.261292,183.313461,-194.260193,613.602539,393.009247,146.488159,226.800201,174.182861,-194.696976,175.190308,387.082642
11844,132.752762,598.349792,182.967392,-194.103531,613.843079,393.027954,146.591324,226.883331,174.110748,-194.577606,175.299713,387.039703
11845,132.706390,598.419067,182.612000,-193.947418,614.128845,392.957825,146.593918,226.885849,174.107178,-194.458054,175.358627,387.061462
11846,132.633560,598.476685,182.364151,-193.744766,614.491455,392.896912,146.657089,226.963928,174.097351,-194.316803,175.468903,387.023315
11847,132.604736,598.518250,182.199692,-193.616470,614.847778,392.911713,146.659836,226.994415,174.081802,-194.194733,175.517700,387.027344
11848,132.544373,598.543701,181.962753,-193.576294,615.109863,392.909882,146.671127,227.035599,174.036621,-194.059769,175.658218,386.971100
11849,132.524567,598.643005,181.723373,-193.600769,615.411255,392.905273,146.692703,227.059097,174.002243,-193.966187,175.741486,387.043457
11850,132.584976,598.747253,181.619110,-193.530212,615.750671,392.858917,146.709152,227.108994,173.895035,-193.862823,175.877487,387.061523
11851,132.587280,598.885986,181.508041,-193.461868,616.055664,392.764954,146.713928,227.108292,173.898254,-193.834717,175.931198,387.066010
11852,132.658920,599.019714,181.395248,-193.370407,616.374756,392.617004,146.644028,227.185852,173.835403,-193.784729,176.016663,387.053925
11853,132.805908,599.119202,181.276672,-193.238113,616.630127,392.460297,146.629944,227.184204,173.738144,-193.790665,175.997513,387.095184
11854,132.876022,599.195923,181.195969,-193.137894,616.890320,392.380615,146.607437,227.239319,173.682526,-193.730606,176.005966,387.039001
11855,132.949554,599.297302,181.071869,-193.002548,617.098328,392.291046,146.528137,227.288773,173.537766,-193.736450,176.001251,387.006378
11856,132.995728,599.361816,181.048599,-192.957306,617.246643,392.221680,146.364334,227.313522,173.429611,-193.721954,175.990326,387.006866
