EX201
Date:,2025/01/17
Time:,10:52:17
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,ANK_R_X,ANK_R_Y,ANK_R_Z,HIP_R_X,HIP_R_Y,HIP_R_Z,ANK_L_X,ANK_L_Y,ANK_L_Z,HIP_L_X,HIP_L_Y,HIP_L_Z,HEA_R_X,HEA_R_Y,HEA_R_Z,HAN_R_X,HAN_R_Y,HAN_R_Z,HEA_L_X,HEA_L_Y,HEA_L_Z,HAN_L_X,HAN_L_Y,HAN_L_Z
7918,722.897278,511.848480,178.596085,232.603058,580.183899,371.250702,649.509338,285.840454,-14.202531,207.144241,192.270203,342.763031,-473.449921,496.445923,513.539795,-359.004700,601.541199,-44.129406,-463.919434,352.520508,512.616394,-367.583649,260.289368,-43.537460
7919,720.530396,512.565674,175.136429,231.931351,580.153870,371.482086,649.603455,285.638672,-14.374735,207.099197,192.174423,342.773163,-473.523468,496.714081,513.485901,-358.969238,601.541138,-44.127163,-464.129852,352.644165,512.489563,-367.553711,260.265625,-43.558846
7920,718.434937,513.373779,171.335800,231.464676,580.092773,371.602600,649.520081,285.394531,-14.403388,207.062012,192.130173,342.829956,-473.500031,496.898315,513.500305,-358.912079,601.516602,-44.121693,-464.412537,352.623901,512.109741,-367.570374,260.210327,-43.549076
7921,715.995300,514.156616,167.480225,230.850708,580.252014,371.855957,649.382996,285.444153,-14.641891,207.016724,192.035721,342.840118,-473.565796,497.120544,513.524109,-358.915253,601.589905,-44.069859,-464.455292,353.112457,512.254639,-367.567993,260.164825,-43.540886
7922,713.820801,514.881653,163.685211,230.167709,580.544556,372.145538,649.387451,284.811188,-14.500867,206.901794,192.010056,342.877411,-473.676849,497.429047,513.563660,-358.914642,601.618225,-44.086620,-464.509186,354.191681,511.942657,-367.596191,260.136261,-43.571968
7923,711.516541,515.830078,159.561798,229.750793,580.724243,372.177216,649.383728,284.511017,-14.555864,206.759933,192.010071,342.880249,-473.693634,497.709106,513.555603,-358.885468,601.582520,-44.074383,-464.544769,354.377991,511.911957,-367.621979,260.044098,-43.551678
7924,709.265259,516.722839,155.413177,229.338364,580.904968,372.375031,649.271851,286.728821,-16.891054,206.550064,191.844742,343.063263,-473.684875,497.988007,513.614807,-358.851563,601.563965,-44.086693,-464.849701,354.236938,511.951691,-367.589600,259.994537,-43.554173
7925,706.972595,517.763977,151.316376,228.724319,581.235352,372.591522,649.191040,287.120331,-17.497744,206.344055,191.788284,343.114838,-473.639923,498.386200,513.667969,-358.846375,601.586304,-44.033184,-464.990479,354.556244,511.983032,-367.644470,259.952881,-43.566963
7926,704.595215,518.431885,146.484833,228.108612,581.489197,372.747864,649.129211,287.045105,-17.655506,206.164307,191.756332,343.203522,-473.654907,498.707642,513.577637,-358.861298,601.636780,-44.067429,-465.176239,354.860474,511.964844,-367.684937,259.915710,-43.587349
7927,702.292908,519.560913,142.585815,227.586060,581.693542,372.889679,649.092590,286.857849,-17.798309,205.996033,191.613144,343.367218,-473.663696,499.075531,513.600952,-358.881531,601.687988,-44.068748,-465.306061,355.044800,511.946350,-367.704285,259.846039,-43.572945
7928,699.889282,520.612549,138.197617,226.976761,581.884888,373.074524,649.154358,284.299774,-15.585963,205.793533,192.598892,342.919861,-473.606079,499.284882,513.550598,-358.853577,601.708984,-44.041447,-465.346680,355.305237,511.898315,-367.711700,259.807739,-43.586178
7929,697.672241,521.940979,134.483490,226.440369,581.974487,372.988922,649.063904,283.948456,-15.500981,205.690262,192.688828,342.942810,-473.607117,499.501862,513.623535,-358.834412,601.753723,-43.996250,-465.498871,355.519104,511.945923,-367.693268,259.787628,-43.610222
7930,695.180969,523.116882,130.408478,225.778870,582.251099,372.936249,649.012146,283.944580,-15.712249,205.550781,192.649002,343.128754,-473.701935,499.750946,513.681274,-358.869812,601.756592,-43.983143,-465.600220,355.868744,511.818604,-367.706757,259.761139,-43.582737
7931,692.805054,524.215515,126.436516,225.191940,582.561035,372.933533,649.000549,283.881042,-15.796194,205.409363,192.672623,343.253021,-473.838196,499.968781,513.752625,-358.883484,601.808167,-43.962414,-465.741974,356.020752,511.785431,-367.698883,259.753052,-43.599720
7932,690.431641,525.356567,122.557335,224.687836,582.757263,372.902008,649.117798,284.097168,-16.144159,205.336807,192.741257,343.323517,-473.883972,500.138580,513.853760,-358.843109,601.808105,-43.974014,-465.847412,356.106628,511.802948,-367.685791,259.742706,-43.603546
7933,688.104309,526.469360,118.426826,224.155991,582.890015,372.763611,648.869324,285.888184,-17.540462,205.330261,191.693558,344.145905,-473.914307,500.193604,513.823364,-358.855560,601.813171,-43.979813,-465.686371,356.672058,511.924225,-367.703278,259.745514,-43.618595
7934,685.484619,527.996948,115.023544,223.640442,583.057190,372.505859,648.828979,285.960083,-17.524403,205.324509,191.751511,344.265411,-474.073151,500.380310,513.956970,-358.851135,601.845459,-43.938568,-465.815277,356.386719,511.901825,-367.702148,259.748901,-43.616768
7935,683.013794,529.211731,110.950340,222.833191,583.305969,371.966125,648.773376,285.973694,-17.398426,205.391571,191.861557,344.294647,-474.165192,500.498322,514.010376,-358.864807,601.858582,-43.933376,-465.807587,356.498291,511.899536,-367.720703,259.760101,-43.630978
7936,680.746582,530.589172,107.107841,222.136047,583.696411,371.739105,648.808716,285.924225,-17.265284,205.438156,191.982086,344.366974,-474.196259,500.585510,514.067871,-358.884521,601.928589,-43.957058,-465.780121,356.664368,512.019287,-367.739716,259.779388,-43.649033
7937,678.344299,532.175964,103.312660,221.590973,584.095093,371.655090,649.086670,286.684570,-17.906879,205.458755,192.064301,344.494049,-474.239990,500.712830,514.130981,-358.858002,601.902710,-43.945858,-465.799072,356.741486,512.170471,-367.742004,259.793457,-43.612785
7938,676.219177,533.634155,99.262634,221.017975,584.374878,371.501617,649.124756,286.784332,-17.937855,205.479050,192.183212,344.560425,-474.377502,500.882294,514.237183,-358.881775,601.992920,-43.926926,-465.836487,356.935425,512.399597,-367.738098,259.823029,-43.597290
7939,673.940308,535.377502,95.958382,220.359055,584.721375,371.236298,648.958496,286.717468,-18.047220,205.489883,191.874207,344.858826,-474.436890,501.083557,514.368286,-358.908569,602.014832,-43.899666,-465.997589,357.063202,512.675476,-367.762604,259.826660,-43.611549
7940,671.792297,537.186707,91.875992,219.675812,585.145691,371.031036,648.986389,286.759918,-18.103031,205.605713,191.878815,345.062195,-474.558044,501.220459,514.429321,-358.873077,602.083923,-43.896816,-466.051880,357.224365,512.799805,-367.735077,259.805054,-43.610626
7941,669.593079,538.986145,88.347656,218.937668,585.507935,370.815948,649.388062,286.451843,-17.082937,206.160080,192.057556,346.066681,-474.574280,501.382904,514.441833,-358.867523,602.162048,-43.863098,-466.081757,357.355621,512.895752,-367.726379,259.767883,-43.651455
7942,667.597717,541.117493,84.660728,218.225769,585.817810,370.427734,649.391663,286.291992,-16.967030,206.257538,192.149536,346.381409,-474.627960,501.568756,514.476929,-358.869080,602.174072,-43.863960,-466.082092,357.508514,512.975159,-367.714752,259.760040,-43.655487
7943,665.518616,543.174438,80.955498,217.390594,586.147949,369.961578,649.393799,286.300140,-16.964598,206.386703,192.365829,346.583282,-474.675842,501.919464,514.589478,-358.883331,602.178223,-43.826969,-466.066498,357.809052,512.999268,-367.746613,259.726990,-43.661274
7944,663.549561,545.318298,77.412239,216.730240,586.519714,369.951996,649.403809,286.342377,-16.939747,206.530212,192.531494,346.688049,-474.606049,502.209473,514.685913,-358.893250,602.177551,-43.820328,-466.017426,358.228912,513.106262,-367.757690,259.729492,-43.674656
7945,661.688232,547.397827,73.271721,216.041977,587.150391,369.944855,649.253601,286.486542,-17.305950,206.488495,193.134018,346.193207,-474.598022,502.550751,514.642639,-358.881897,602.220581,-43.792538,-466.059235,358.859009,512.943726,-367.751770,259.730682,-43.676823
7946,659.884766,549.203674,69.736519,215.206573,587.637634,369.743073,649.283997,286.509186,-17.251284,206.744827,193.142654,346.349091,-474.589813,502.895142,514.707275,-358.862671,602.275940,-43.740906,-466.040405,359.289856,513.006165,-367.732025,259.764740,-43.637978
7947,658.196777,551.492493,66.010048,214.514145,587.958496,369.664429,649.335754,286.523132,-17.233789,206.962296,193.223312,346.425262,-474.595795,503.329590,514.836426,-358.861053,602.363403,-43.730740,-466.097443,359.695007,513.139282,-367.745789,259.796204,-43.627331
7948,656.492493,553.481201,62.309753,213.927979,588.134460,369.449097,649.355469,286.355835,-17.129017,207.261642,193.481567,346.469452,-474.598907,503.663513,514.998169,-358.842316,602.406860,-43.707150,-466.084717,360.094208,513.294556,-367.738129,259.823242,-43.597820
7949,654.883545,555.617676,58.733532,213.198059,588.281311,369.244476,649.443542,286.382568,-16.973127,207.543518,193.252914,346.817474,-474.515808,503.924683,515.011841,-358.811646,602.468628,-43.718784,-466.207733,360.359894,513.243164,-367.727722,259.809998,-43.602570
7950,653.122070,557.991760,54.953304,212.583176,588.620544,368.959900,649.391541,284.968872,-16.511480,207.634628,194.534317,346.123291,-474.540192,504.320374,515.101379,-358.806000,602.545837,-43.759266,-466.240509,360.521942,513.169434,-367.733185,259.796478,-43.610512
7951,651.697449,560.059082,51.579487,211.872177,589.114807,368.661102,649.385559,284.846436,-16.419222,207.811340,194.776764,346.166046,-474.590576,504.633057,515.205627,-358.796936,602.634888,-43.717834,-466.199097,360.817932,513.429443,-367.748779,259.837128,-43.619164
7952,650.416626,562.535095,47.522213,211.339020,589.597351,368.403076,649.397522,284.887634,-16.420889,207.931763,194.924179,346.293030,-474.582977,504.888458,515.315857,-358.763702,602.643066,-43.684006,-466.385040,361.135254,513.442322,-367.762970,259.881989,-43.561626
7953,648.849426,565.348999,44.093849,210.907120,590.019470,368.376007,649.360291,284.928772,-16.454615,208.103775,194.638901,346.927856,-474.580658,505.115967,515.475403,-358.748779,602.615601,-43.656353,-466.540558,361.368683,513.660034,-367.761688,259.901062,-43.578751
7954,647.426514,567.630005,40.307892,210.368973,590.431519,368.291473,649.381958,285.021606,-16.370266,208.164291,194.775879,347.120514,-474.635498,505.449432,515.589233,-358.751160,602.628662,-43.666218,-466.621765,361.579346,513.824158,-367.759949,259.938354,-43.604271
7955,646.029358,570.583313,36.520069,209.336472,591.162170,367.803711,649.366638,285.063232,-16.321051,208.347000,196.087143,346.934845,-474.719635,505.689392,515.780457,-358.768738,602.635620,-43.702320,-466.706299,361.810150,513.941284,-367.767181,259.934814,-43.602383
7956,644.464539,573.412476,33.193756,209.284470,591.447144,367.827148,649.411194,285.101196,-16.090506,208.560898,196.649628,347.011993,-474.806824,505.881226,515.947388,-358.750671,602.640747,-43.649490,-466.746857,362.069519,514.289856,-367.753601,260.004517,-43.608566
7957,643.378601,576.164551,29.709499,208.786057,591.940186,367.812256,649.482239,285.192505,-15.986243,208.630814,196.987274,347.124664,-474.916077,506.070984,516.217834,-358.750122,602.657166,-43.647091,-466.773712,362.313812,514.672058,-367.740509,259.995453,-43.611977
7958,642.019775,579.042053,26.943562,208.176819,592.349426,367.700073,649.256836,284.670410,-15.073097,208.665482,197.187576,347.268799,-475.052734,506.379333,516.436035,-358.741699,602.708374,-43.681416,-466.859497,362.480255,514.806763,-367.752228,259.985840,-43.590565
7959,640.643860,581.649963,23.838179,207.426880,592.795471,367.361237,649.285522,284.667175,-14.840450,208.808212,197.617752,347.326538,-475.161194,506.549225,516.586548,-358.780579,602.759216,-43.701389,-466.964722,362.477539,514.937378,-367.752716,260.009186,-43.579903
7960,639.400940,584.214905,21.439743,206.974411,593.266968,366.992706,649.330994,284.789581,-14.821938,209.002533,197.921097,347.470764,-475.183350,506.747955,516.700500,-358.760773,602.779114,-43.687836,-467.027985,362.629303,514.988953,-367.749084,259.983582,-43.578518
7961,637.953125,586.645569,19.460833,206.510666,593.716370,366.710236,649.322205,285.279388,-15.001963,209.048279,198.121353,347.715942,-475.301605,506.885559,516.877686,-358.717194,602.811951,-43.663960,-467.084381,362.713531,515.094482,-367.725586,259.958588,-43.601063
7962,636.472595,589.083557,17.412634,205.987137,594.215210,366.586060,649.325073,285.309265,-15.010127,209.330521,198.116791,348.043274,-475.402405,507.154175,516.933716,-358.728638,602.864868,-43.644253,-467.276093,362.953766,515.178467,-367.696045,259.976379,-43.605347
7963,635.252258,591.001343,15.283408,205.456116,594.783142,366.370697,649.488647,285.515167,-14.778571,209.504944,199.017593,347.822815,-475.500580,507.333344,517.058533,-358.692108,602.901123,-43.640144,-467.438354,363.216827,515.276672,-367.669678,259.970459,-43.563969
7964,634.212585,592.842407,13.578642,204.974060,595.455933,366.241608,649.495544,285.514404,-14.746757,209.644287,199.405502,347.901550,-475.522583,507.496552,517.085144,-358.707703,602.963440,-43.617294,-467.614868,363.617828,515.136780,-367.658203,259.964203,-43.604252
7965,633.166565,594.807251,12.223545,204.551712,595.927734,366.073669,649.435486,284.974121,-14.738420,209.638550,199.626923,348.034180,-475.508575,507.619629,517.066895,-358.691833,602.993774,-43.603283,-467.685364,363.793274,515.173462,-367.635040,259.924805,-43.593098
7966,632.115906,596.703491,10.776077,204.085510,596.291321,365.830750,649.481506,284.997650,-14.637947,209.655060,200.087845,348.115143,-475.563629,507.808167,517.094482,-358.688019,603.037109,-43.607662,-467.760498,363.980225,515.103271,-367.636719,259.929871,-43.605324
7967,631.012878,598.322449,9.175619,203.576431,596.740479,365.760895,649.496094,285.035126,-14.544050,209.666763,200.672821,348.315460,-475.582947,508.027710,517.128296,-358.670502,603.078369,-43.632198,-467.771973,364.079010,515.101868,-367.652100,259.917236,-43.599781
7968,630.009521,599.872314,7.537772,203.121414,597.128174,365.589417,649.497131,285.021606,-14.447787,209.749557,200.923737,348.564789,-475.630402,508.143707,517.128540,-358.666840,603.096985,-43.596809,-467.859558,364.211426,515.155334,-367.660370,259.938995,-43.602055
7969,629.119995,601.028076,5.244098,202.578690,597.723022,365.399719,649.546265,285.073486,-14.420343,209.865433,201.362930,348.689117,-475.649750,508.302338,517.143372,-358.682892,603.067688,-43.589306,-467.904816,364.333984,515.183838,-367.665497,259.951538,-43.568516
7970,628.246643,602.388489,3.236832,202.169113,598.290283,365.270142,649.732788,285.463654,-14.269182,209.933990,201.866074,348.640442,-475.755737,508.430878,517.218567,-358.665192,603.102783,-43.578049,-467.879028,364.529205,515.213074,-367.666565,259.970947,-43.586136
7971,627.438599,603.641541,1.448031,201.844696,598.796326,365.134857,649.740784,285.530548,-14.239998,210.058212,202.345093,348.670868,-475.900482,508.580933,517.260559,-358.667755,603.111450,-43.574627,-467.878021,364.697723,515.232910,-367.666321,259.971283,-43.587128
7972,627.020203,604.829285,-1.100513,201.508499,599.248047,365.032379,649.793274,285.567963,-14.086132,210.216476,202.765869,348.939331,-476.025421,508.656891,517.308105,-358.691406,603.115112,-43.567703,-467.986298,364.781189,515.282959,-367.672760,260.018738,-43.584080
7973,626.240234,605.488892,-3.507926,201.094513,599.645935,364.877808,649.800354,285.625275,-14.185102,210.341629,203.204956,349.018372,-476.147339,508.695251,517.316833,-358.672516,603.147644,-43.537251,-468.036957,364.928375,515.329102,-367.676270,259.996704,-43.564316
7974,625.796936,606.382874,-6.182528,200.580429,599.978943,364.740356,649.786011,285.630524,-14.128873,210.300903,203.463409,349.094147,-476.342224,508.709229,517.300354,-358.690155,603.143066,-43.569706,-468.018188,365.053925,515.397888,-367.702942,259.996399,-43.609528
7975,624.730591,607.355713,-8.476991,200.179550,600.417358,364.770844,649.759644,285.626404,-14.186855,210.322342,203.631790,349.270477,-476.521881,508.749237,517.389221,-358.697327,603.158691,-43.587009,-468.067078,365.197540,515.497070,-367.707642,260.023102,-43.598244
7976,624.227966,607.735352,-11.113960,199.884109,600.875366,364.829773,649.751587,285.644104,-14.198022,210.396362,203.861420,349.524841,-476.680878,508.781799,517.448364,-358.678314,603.149780,-43.575150,-468.075806,365.369690,515.594910,-367.717834,259.977753,-43.569614
7977,623.230896,608.689331,-13.337902,199.637772,601.271423,364.708893,649.672485,285.906006,-14.141395,210.463425,204.047302,349.793121,-476.818604,508.784698,517.533081,-358.672546,603.140198,-43.576500,-468.072327,365.510986,515.675903,-367.718170,259.976532,-43.568821
7978,622.313354,609.522400,-15.542375,199.359192,601.710876,364.606049,649.690063,285.868073,-14.061885,210.560883,204.542358,349.998840,-476.993958,508.833008,517.558105,-358.661407,603.202209,-43.620838,-468.060852,365.551727,515.941406,-367.695374,259.958740,-43.597378
7979,621.539856,609.791016,-17.560333,199.358383,601.988647,364.717896,649.689026,285.870270,-14.008192,210.566528,204.868683,350.044098,-477.110626,508.886505,517.605591,-358.669189,603.235168,-43.602112,-468.072388,365.718597,515.989929,-367.682922,259.967285,-43.619766
7980,620.813232,610.150452,-19.333897,198.661194,602.619385,364.317596,649.686035,285.863098,-13.910802,210.493454,205.334625,350.009338,-477.208405,508.925934,517.678467,-358.669678,603.235168,-43.600986,-468.097626,365.727142,516.095886,-367.693817,259.942871,-43.614067
7981,620.075012,610.451416,-20.623137,198.393356,603.322876,364.334076,649.671448,285.894958,-13.887588,210.448349,205.770859,349.976227,-477.318085,508.979797,517.819275,-358.679077,603.234131,-43.578148,-468.209320,365.949524,515.963074,-367.718353,259.927307,-43.624470
7982,618.984131,610.546814,-21.798580,198.261475,603.932434,364.291504,649.680237,285.871033,-13.867329,210.318954,206.415924,349.945923,-477.401917,509.080841,517.868225,-358.708435,603.242981,-43.548569,-468.246643,366.023987,516.016418,-367.687317,259.947937,-43.655151
7983,618.121277,610.398376,-22.984926,198.148880,604.336670,364.127563,649.713928,285.900330,-13.828588,210.315002,206.998856,349.961639,-477.564362,509.240723,517.943054,-358.691193,603.276428,-43.592808,-468.252228,366.119080,516.087463,-367.693909,259.985565,-43.638958
7984,617.483704,610.236633,-23.851160,197.914246,604.783020,363.907501,649.728394,285.907013,-13.803223,210.418396,207.416031,350.017883,-477.625183,509.311249,518.018372,-358.647308,603.265015,-43.568325,-468.095795,366.836609,516.162231,-367.664978,260.023529,-43.592621
7985,616.785645,609.957031,-24.579493,197.817429,605.268311,363.657288,649.698120,285.892395,-13.770165,210.417847,207.840256,350.191742,-477.688995,509.428955,518.178040,-358.643341,603.269714,-43.551933,-468.135254,366.869904,516.214294,-367.658234,260.038727,-43.595337
7986,616.300964,609.636597,-25.000317,197.704147,605.764648,363.485138,649.660583,285.903259,-13.753400,210.423019,208.336639,350.473419,-477.826416,509.593292,518.296570,-358.661133,603.275208,-43.585186,-468.211792,366.860474,516.293396,-367.693207,260.034760,-43.604939
7987,615.516785,609.096069,-25.613192,197.654221,606.185486,363.427338,649.657288,285.915131,-13.749280,210.379257,208.763565,350.750427,-477.948883,509.790253,518.306641,-358.667297,603.321838,-43.563263,-468.290405,366.895874,516.403137,-367.651642,260.043243,-43.622463
7988,614.941833,608.704346,-25.982744,197.499084,606.689575,363.331696,649.646057,285.925568,-13.722096,210.386200,209.051819,350.816895,-478.073151,509.945831,518.467957,-358.679047,603.301636,-43.599415,-468.338867,366.957397,516.528442,-367.672668,260.046356,-43.614040
7989,614.643616,608.135864,-26.323963,197.247955,607.165710,363.130585,649.653931,285.938934,-13.695475,210.394470,209.611542,350.746674,-478.046570,510.050934,518.495667,-358.646973,603.317322,-43.569565,-468.422852,366.756744,516.723755,-367.672546,260.065979,-43.595486
7990,614.017456,607.097351,-27.115072,197.016403,607.677368,362.827972,649.574341,285.893616,-13.565844,210.427902,210.025574,350.740875,-478.135559,510.218506,518.516357,-358.660187,603.308655,-43.546127,-468.447418,366.901031,516.830750,-367.689087,260.080505,-43.607101
7991,613.496155,606.438843,-27.807571,196.874878,608.076111,362.444641,649.601501,286.033295,-13.528395,210.489075,210.432388,350.974457,-478.253174,510.496735,518.579529,-358.669861,603.340698,-43.583286,-468.432465,367.037720,516.896301,-367.687683,260.088470,-43.604919
7992,613.278687,606.089844,-28.066816,196.903717,608.489075,361.953918,649.612305,286.133636,-13.486818,210.645508,211.089493,351.262573,-478.304749,510.625214,518.551208,-358.684021,603.328857,-43.598083,-468.432007,367.235413,516.921692,-367.688812,260.072235,-43.629917
7993,612.818542,605.474182,-28.865753,196.831100,608.861572,361.421570,649.636597,286.191742,-13.429394,210.896667,211.713806,351.543182,-478.292023,510.729431,518.601257,-358.648041,603.295898,-43.548374,-468.430603,367.343689,516.985596,-367.670746,260.079926,-43.574654
7994,612.384155,604.979492,-29.624977,196.563217,609.236694,360.844513,649.630188,286.243561,-13.391824,211.284378,212.352219,351.451782,-478.376190,510.903809,518.657593,-358.649567,603.297302,-43.549660,-468.503479,367.394440,517.077942,-367.692078,260.113739,-43.573910
7995,612.148560,604.664307,-30.316471,196.318497,609.623779,360.167816,649.628052,286.299957,-13.379212,211.126297,212.258240,351.980103,-478.491272,511.024292,518.662720,-358.667236,603.322021,-43.562485,-468.489349,367.450928,517.144226,-367.689270,260.179535,-43.620445
7996,612.000122,604.241333,-31.070398,196.310852,609.984619,359.530060,649.623718,286.354950,-13.327458,211.209412,212.663559,352.088684,-478.547638,511.157928,518.684143,-358.644562,603.337646,-43.572533,-468.507324,367.497162,517.193542,-367.689331,260.165894,-43.600876
7997,611.791382,603.995667,-31.736607,196.322006,610.369873,358.737976,649.643555,286.436127,-13.314050,211.238235,213.201447,352.079529,-478.646362,511.188934,518.653259,-358.644958,603.341553,-43.519169,-468.532166,367.584045,517.345459,-367.671692,260.183258,-43.581181
7998,611.518738,603.942749,-32.385010,196.268173,610.728821,358.136444,649.647156,286.530548,-13.251844,211.306137,213.747574,352.297943,-478.679016,511.271423,518.708618,-358.639038,603.322266,-43.552124,-468.480896,367.638306,517.391602,-367.673706,260.211029,-43.576641
7999,611.127258,603.922424,-33.332653,196.171997,611.030762,357.567444,649.644165,286.584839,-13.255223,211.429276,214.170212,352.580139,-478.734955,511.371460,518.702026,-358.638611,603.321899,-43.553677,-468.413544,367.731659,517.450989,-367.684052,260.209106,-43.561241
8000,610.888306,603.889343,-34.033844,196.011871,611.325073,356.774872,649.604858,286.648926,-13.228568,211.679138,214.388199,352.965759,-478.753265,511.439972,518.699829,-358.638733,603.322083,-43.553284,-468.298981,367.855194,517.473816,-367.672424,260.229858,-43.595337
8001,610.877197,603.936523,-34.400070,195.879623,611.648010,355.841583,649.576782,286.795746,-13.199349,212.040390,215.013443,352.870941,-478.764313,511.470276,518.692871,-358.639496,603.322205,-43.554062,-468.169434,368.007935,517.574280,-367.690002,260.265717,-43.636463
8002,610.757507,603.854065,-34.734013,195.822845,612.194397,355.086761,649.627380,286.871002,-13.183016,212.169128,215.445267,352.961182,-478.763092,511.516571,518.717957,-358.638123,603.322937,-43.554661,-468.040741,368.129059,517.552551,-367.701843,260.318207,-43.632099
8003,610.505371,603.687378,-35.081638,195.373184,612.776062,354.454041,649.649353,286.800049,-13.101732,212.136032,215.689011,353.237427,-478.809052,511.632965,518.851990,-358.661041,603.307678,-43.544819,-467.952606,368.293549,517.549438,-367.703186,260.320099,-43.635757
8004,610.390747,603.499329,-35.317265,195.338287,613.146667,353.789063,649.642883,286.805756,-13.049569,212.267334,216.031311,353.668579,-478.796143,511.764313,518.957825,-358.639221,603.321777,-43.552887,-467.887878,368.398743,517.546387,-367.700226,260.325714,-43.635601
8005,610.382874,603.235107,-35.415791,195.272705,613.541809,352.896057,649.711121,286.869751,-13.027790,212.465836,216.680115,353.966339,-478.755676,511.828522,519.051636,-358.640167,603.305664,-43.552986,-467.856598,368.536224,517.586426,-367.688141,260.334808,-43.657288
8006,610.449646,602.917603,-35.289497,194.852066,613.634399,351.843628,649.707520,286.883942,-12.982187,212.696564,217.431839,354.064972,-478.706329,511.864105,519.090515,-358.666168,603.304688,-43.541576,-467.743347,368.580811,517.749634,-367.672058,260.380829,-43.660172
8007,610.472046,602.462769,-34.831947,194.593918,613.943787,351.046692,649.584900,287.107574,-12.853829,212.866135,218.024094,354.059906,-478.689392,512.025452,519.270630,-358.689697,603.277649,-43.553043,-467.610809,368.545471,518.058960,-367.674133,260.385773,-43.670067
8008,610.639954,602.012878,-34.028374,194.497894,614.542175,350.375732,649.620056,287.172119,-12.797585,213.077499,218.586411,354.042511,-478.676086,512.160828,519.380127,-358.683167,603.233826,-43.516670,-467.458801,368.488342,518.385742,-367.672089,260.388397,-43.656372
8009,611.134399,601.497498,-33.110340,194.322144,615.066345,349.956177,649.599792,287.234192,-12.706007,213.373077,219.055969,354.300903,-478.651184,512.202271,519.527405,-358.625427,603.257813,-43.556190,-467.466766,368.475891,518.710876,-367.708405,260.448456,-43.671288
8010,611.285522,601.329346,-31.972483,194.096222,615.461426,349.774963,649.665222,287.299164,-12.644464,213.795151,219.444077,354.890869,-478.650452,512.249023,519.557434,-358.621155,603.265625,-43.599979,-467.452423,368.399536,518.983276,-367.681885,260.462341,-43.670914
8011,611.236511,600.958008,-30.706831,193.858795,615.797668,349.755005,649.639038,287.369507,-12.580162,214.010590,219.899582,355.184631,-478.663361,512.314453,519.692139,-358.624451,603.263611,-43.558601,-467.444061,368.457642,519.131165,-367.668243,260.525024,-43.703892
8012,611.542542,600.599731,-29.997883,193.697525,616.163086,349.971710,649.666443,287.408478,-12.497109,214.214066,220.372604,355.288971,-478.693878,512.367065,519.841309,-358.594391,603.280884,-43.546761,-467.421082,368.516632,519.237305,-367.665558,260.532959,-43.672157
8013,611.842651,600.225281,-29.360863,193.637878,616.597717,350.245270,649.639160,287.474579,-12.438409,214.452438,220.768677,355.320007,-478.696472,512.371338,519.847900,-358.572113,603.298523,-43.519764,-467.409698,368.669830,519.270386,-367.683502,260.518585,-43.656509
8014,612.163147,600.007874,-28.752300,193.710709,616.952698,350.344452,649.647461,287.518311,-12.382915,214.706390,221.168777,355.270020,-478.707062,512.437012,519.946960,-358.524048,603.301086,-43.541393,-467.316162,368.783813,519.356201,-367.675049,260.539825,-43.652115
8015,612.378052,599.961060,-28.167719,193.938400,617.424316,350.314941,649.594299,287.512512,-12.207129,214.906448,221.645004,355.175781,-478.783325,512.463196,519.990356,-358.524872,603.378967,-43.565372,-467.241821,368.844513,519.419861,-367.625336,260.550659,-43.669735
8016,612.772827,599.926941,-27.369097,194.266510,617.948059,350.287415,649.585754,287.558319,-12.131633,215.016464,222.060059,355.017120,-478.838013,512.515198,520.062195,-358.502594,603.409302,-43.532951,-467.205139,368.930298,519.509033,-367.602631,260.543945,-43.618923
8017,613.077881,599.956970,-26.696650,194.621902,618.290649,350.216125,649.226929,287.657959,-11.817893,215.113098,222.289291,354.959167,-478.842804,512.511047,520.135254,-358.459717,603.394836,-43.528084,-467.152466,369.046722,519.613037,-367.615906,260.554382,-43.614353
8018,613.135132,600.033875,-26.184998,195.027130,618.626770,350.167145,649.269287,287.698944,-11.721017,215.121506,222.516647,354.958832,-478.891510,512.570557,520.139771,-358.491364,603.414795,-43.558365,-467.099487,369.139038,519.675415,-367.619843,260.562042,-43.601288
8019,613.315857,600.159180,-25.392406,195.455124,618.934204,349.994751,649.250061,287.702026,-11.648355,215.132462,222.727661,354.992310,-478.862000,512.532532,520.108948,-358.466675,603.410461,-43.545433,-467.019287,369.436981,519.718384,-367.625122,260.623413,-43.588406
8020,613.739868,600.313477,-24.270243,196.031601,619.225891,349.734619,649.268982,287.721100,-11.560647,215.116226,222.875610,355.086792,-478.789490,512.530823,520.177063,-358.474640,603.407410,-43.546600,-466.983032,369.485138,519.909424,-367.612335,260.598022,-43.570080
8021,614.071899,600.224792,-23.428371,196.488129,619.456482,349.548218,649.243530,287.761505,-11.572462,214.997665,223.075195,355.233002,-478.751282,512.554077,520.241394,-358.476135,603.420959,-43.486130,-466.805359,369.397949,520.103271,-367.594025,260.575195,-43.499592
8022,614.252991,600.133545,-22.947222,196.878738,619.634216,349.342529,649.247559,287.774170,-11.525500,214.807968,223.362869,355.380341,-478.652618,512.525330,520.281189,-358.447723,603.410217,-43.476414,-466.729431,369.249451,520.415833,-367.611938,260.608551,-43.498615
