EX104
Date:,2025/01/17
Time:,12:08:01
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,HIP_R_X,HIP_R_Y,HIP_R_Z,ILIAC_R_X,ILIAC_R_Y,ILIAC_R_Z,ILIAC_L_X,ILIAC_L_Y,ILIAC_L_Z,HIP_L_X,HIP_L_Y,HIP_L_Z
6123,-194.136612,472.131958,421.714935,-220.878418,386.823975,511.138153,-223.535690,146.056213,505.781189,-178.109482,67.242729,419.997375
6124,-193.879013,472.118164,421.482666,-220.313950,386.808838,511.219208,-222.616989,146.121582,505.847961,-177.594086,67.428490,419.807190
6125,-193.684570,472.064392,421.310150,-219.553391,386.778931,511.373871,-221.893967,146.120209,505.858246,-177.334671,67.448135,419.655090
6126,-193.457016,472.063293,421.113800,-218.705795,386.895996,511.251465,-221.372787,146.184311,506.015503,-177.181091,67.463989,419.593475
6127,-193.306198,472.048035,421.049347,-218.073532,386.893188,511.197174,-220.726395,146.212387,506.179382,-177.169174,67.424850,419.599121
6128,-193.080338,471.967133,420.923615,-217.410614,386.784546,511.285828,-220.003738,146.236588,506.223145,-177.136597,67.377747,419.636047
6129,-192.854095,471.877106,420.896606,-216.756348,386.704926,511.284424,-219.247986,146.294403,506.293701,-177.024918,67.252518,419.758606
6130,-192.608505,471.770355,420.870300,-215.838623,386.763824,511.390900,-218.641037,146.367477,506.383301,-176.797104,67.277840,419.772369
6131,-192.268814,471.597595,420.845123,-215.068832,386.729889,511.354523,-217.901718,146.339951,506.507935,-176.456757,67.349052,419.788605
6132,-191.946579,471.469513,420.809784,-214.601303,386.675140,511.389496,-216.849152,146.306305,506.427032,-175.946548,67.554306,419.687561
6133,-191.633820,471.326416,420.770416,-213.687592,386.628418,511.311096,-216.100693,146.232819,506.529724,-175.436951,67.903709,419.424988
6134,-191.359558,471.212341,420.670532,-212.774750,386.713440,511.040283,-215.534531,146.153152,506.512848,-174.961060,67.960358,419.319794
6135,-191.054916,471.120544,420.538818,-212.066467,386.703430,510.830353,-214.807327,146.097153,506.458557,-174.660629,68.048866,419.361938
6136,-190.800735,471.108093,420.383301,-211.465775,386.602448,510.872284,-213.854507,146.098679,506.350708,-174.565109,68.036118,419.424561
6137,-190.588776,471.056000,420.262604,-210.646240,386.552643,510.788544,-213.174286,146.259155,506.293518,-174.416351,68.022682,419.471497
6138,-190.427521,471.013031,420.189758,-209.747009,386.552155,510.581726,-212.681885,146.311646,506.274719,-174.169937,68.198120,419.243988
6139,-190.246552,470.895416,420.038452,-209.051514,386.556580,510.540405,-211.762100,146.383682,506.156219,-173.762466,68.442535,418.987213
6140,-190.094772,470.870026,419.950897,-208.312225,386.623840,510.457916,-210.788849,146.400055,505.950775,-173.347153,68.646904,418.822754
6141,-189.750351,470.673340,419.736420,-207.277328,386.689911,510.096985,-210.245270,146.440643,505.790039,-172.982300,68.736076,418.734863
6142,-189.399414,470.524506,419.620087,-206.323181,386.654999,509.883026,-209.666382,146.603043,505.699738,-172.697433,68.941368,418.611725
6143,-189.026505,470.520660,419.572266,-205.727707,386.629089,509.902069,-208.863235,146.767456,505.554352,-172.380005,69.061440,418.569977
6144,-188.592026,470.510895,419.512787,-204.470078,386.884552,509.670807,-208.128464,146.911346,505.360840,-172.172379,69.109085,418.630585
6145,-188.118896,470.465942,419.336914,-203.782913,387.177887,509.495239,-207.629776,147.100250,505.245270,-171.911057,69.091766,418.601715
6146,-187.665817,470.517670,419.151886,-203.199112,387.289612,509.486908,-206.982391,147.359650,505.132050,-171.744720,69.133606,418.528778
6147,-187.267746,470.521942,419.043213,-202.060593,387.572968,509.166351,-206.330841,147.565109,504.957184,-171.474670,69.222099,418.350372
6148,-186.865601,470.469513,418.890991,-201.262161,387.812378,508.899261,-205.603561,147.692520,504.776672,-171.162521,69.341866,418.324921
6149,-186.617752,470.474030,418.834167,-200.675827,387.776642,508.781799,-205.038696,147.926392,504.735413,-170.878860,69.529488,418.135437
6150,-186.355164,470.443115,418.709351,-199.810562,387.892029,508.630646,-204.235046,148.138153,504.676086,-170.510132,69.615746,417.974884
6151,-186.088455,470.370148,418.588959,-198.644104,388.018158,508.494720,-203.332840,148.209702,504.665802,-170.179749,69.722382,417.842407
6152,-185.768951,470.313934,418.514893,-197.891205,387.942047,508.628021,-202.341812,148.188034,504.754639,-169.725418,69.703102,417.783813
6153,-185.319092,470.276581,418.462616,-196.764206,387.935181,508.482330,-201.565964,148.175995,504.892120,-169.356232,69.769218,417.773956
6154,-184.965668,470.182922,418.400543,-195.671890,387.923553,508.261230,-200.737305,148.165329,504.718567,-169.009674,69.558609,417.938904
6155,-184.594788,470.164185,418.293213,-195.233719,387.920288,508.215302,-199.672592,148.181213,504.596069,-168.544556,69.655457,417.746429
6156,-184.254974,470.118195,418.101440,-194.415039,387.949158,508.063232,-199.083740,148.294418,504.595184,-168.242401,69.716766,417.638123
6157,-183.969009,470.102417,417.906769,-193.334259,388.043427,507.674316,-198.286484,148.226791,504.582581,-168.085938,69.749680,417.548096
6158,-183.741882,470.071014,417.734711,-192.689590,388.101440,507.678467,-197.066940,148.097168,504.576141,-167.872406,69.657524,417.471741
6159,-183.418961,469.979553,417.480865,-191.965668,388.075470,507.805298,-196.375168,147.933609,504.580597,-167.456802,69.730705,417.172119
6160,-183.121887,469.909180,417.356659,-191.213135,388.013580,507.806976,-195.679260,147.949585,504.675018,-167.026871,69.735229,416.885620
6161,-182.737549,469.780701,417.215881,-190.197845,388.001709,507.568481,-194.556885,147.910080,504.727356,-166.729019,69.608696,416.829681
6162,-182.305817,469.713531,417.130707,-189.468933,387.923096,507.618469,-193.817871,147.942612,504.814941,-166.529953,69.567131,416.786316
6163,-182.002274,469.672241,417.096741,-188.912125,387.923523,507.723969,-193.038910,148.161423,504.953827,-166.261200,69.654732,416.586578
6164,-181.689117,469.627655,417.032227,-187.828094,388.058868,507.512573,-192.074051,148.146881,504.811432,-166.048386,69.669899,416.485504
6165,-181.300537,469.641876,416.980988,-186.966904,388.163879,507.458862,-191.378693,148.137451,504.811005,-165.883240,69.665962,416.437622
6166,-180.921158,469.653687,416.880585,-186.468216,388.179077,507.469269,-190.684067,148.109100,504.913269,-165.660446,69.645119,416.350128
6167,-180.706528,469.675201,416.876953,-185.778717,388.333099,507.432709,-189.938400,148.142609,505.000305,-165.340378,69.724770,416.201141
6168,-180.568024,469.665253,416.739349,-185.139862,388.553009,507.266052,-189.042511,148.200653,505.011871,-165.016724,69.873466,415.955231
6169,-180.367706,469.667969,416.638763,-184.441330,388.691437,507.014801,-188.473221,148.316925,505.026154,-164.721832,69.933388,415.777130
6170,-180.101730,469.651031,416.453003,-183.880020,388.712158,506.995178,-187.930954,148.394135,504.996979,-164.474319,70.030739,415.661377
6171,-179.899979,469.706146,416.336487,-183.285538,388.740143,506.972260,-187.602432,148.475723,504.980865,-164.102615,70.189560,415.500885
6172,-179.745987,469.724670,416.229095,-182.810776,388.767487,506.957184,-186.890228,148.554993,504.811218,-163.781448,70.384834,415.441742
6173,-179.592026,469.741089,416.120209,-182.374176,388.907806,506.982178,-186.106140,148.601730,504.856842,-163.454025,70.370529,415.461853
6174,-179.477310,469.737183,416.048676,-181.968781,388.939209,507.089417,-185.552444,148.640518,504.912109,-163.203430,70.461052,415.517822
6175,-179.384598,469.782013,415.976257,-181.416672,388.997772,507.101318,-185.218948,148.648453,505.007935,-162.985886,70.447342,415.651550
6176,-179.298431,469.783508,416.003082,-181.045120,389.098114,507.117126,-184.717575,148.652832,505.135406,-162.807602,70.496300,415.650055
6177,-179.152740,469.767090,415.920837,-180.760834,389.024109,507.096527,-184.119186,148.756226,505.128632,-162.680542,70.461166,415.677795
6178,-179.044342,469.781830,415.884399,-180.291534,389.035461,506.982300,-183.524063,148.724792,505.002411,-162.513092,70.511673,415.601654
6179,-178.903412,469.788788,415.861877,-179.793549,389.026306,506.834656,-183.149841,148.705399,504.999695,-162.379745,70.577400,415.513733
6180,-178.772934,469.831299,415.806885,-179.395889,389.020050,506.727173,-182.800629,148.718658,505.026703,-162.256241,70.533638,415.527710
6181,-178.642395,469.852112,415.732910,-179.051834,389.028564,506.753632,-182.410263,148.785614,505.090515,-162.098221,70.589836,415.425598
6182,-178.555527,469.815002,415.690735,-178.773224,388.990112,506.752472,-181.971542,148.820145,505.179596,-162.022278,70.631859,415.302948
6183,-178.451004,469.798004,415.675507,-178.460190,389.026154,506.667603,-181.606110,148.969650,505.214111,-162.021515,70.633904,415.299316
6184,-178.372177,469.818146,415.600800,-178.189377,389.083344,506.620667,-181.072174,149.024429,505.198364,-161.983566,70.628426,415.279907
6185,-178.274414,469.819519,415.559692,-177.835754,389.207306,506.554504,-180.660736,149.114731,505.203918,-161.947128,70.655754,415.214508
6186,-178.211868,469.806335,415.508636,-177.442520,389.265625,506.508240,-180.341248,149.140259,505.202545,-161.919556,70.653358,415.178833
6187,-178.160858,469.846741,415.412323,-177.062531,389.410156,506.398285,-180.040771,149.149796,505.149078,-161.913849,70.619423,415.150391
6188,-178.172394,469.871002,415.333801,-176.688690,389.496338,506.221771,-179.760605,149.182098,505.086975,-161.852814,70.600784,415.058563
6189,-178.162109,469.881836,415.250977,-176.438644,389.541199,506.178223,-179.512680,149.192245,505.033630,-161.812546,70.586357,415.017670
6190,-178.137924,469.863403,415.179199,-176.242188,389.607666,506.145203,-179.321411,149.197418,504.983734,-161.807159,70.594849,414.931274
6191,-178.148254,469.832581,415.035065,-176.097458,389.644745,506.166504,-179.113892,149.218857,504.926514,-161.720108,70.625771,414.891327
6192,-178.132675,469.833130,414.964874,-175.971039,389.641052,506.145721,-178.868744,149.302948,504.877014,-161.666245,70.671524,414.797668
6193,-178.107666,469.874268,414.909912,-175.712311,389.622498,506.186279,-178.528091,149.265549,504.827728,-161.563477,70.678444,414.756622
6194,-178.057068,469.812805,414.851746,-175.369186,389.619507,506.198364,-178.120026,149.317429,504.814056,-161.489380,70.580009,414.773926
6195,-177.996887,469.788116,414.825989,-175.005600,389.614868,506.248932,-177.808533,149.346420,504.815796,-161.381622,70.573898,414.704742
6196,-177.979767,469.738220,414.830872,-174.783173,389.698883,506.269836,-177.535629,149.372299,504.947174,-161.320389,70.578400,414.682495
6197,-177.890732,469.678192,414.813751,-174.546036,389.857086,506.225891,-177.204834,149.364288,505.088623,-161.222626,70.594864,414.678375
6198,-177.799332,469.573669,414.836609,-174.230042,389.906952,506.228912,-176.906219,149.302094,505.229218,-161.153793,70.479782,414.751587
6199,-177.748535,469.475983,414.851501,-173.866226,389.904633,506.238617,-176.611618,149.261459,505.372650,-160.992096,70.510475,414.691833
6200,-177.586838,469.443726,414.844299,-173.527405,389.865356,506.165161,-176.334396,149.216843,505.522858,-160.871719,70.444893,414.683929
6201,-177.517563,469.352539,414.796875,-173.192856,389.775574,506.132874,-175.790436,149.113876,505.457825,-160.754196,70.445976,414.649811
6202,-177.368896,469.284515,414.723236,-172.751862,389.665192,506.115356,-175.264160,149.095276,505.382690,-160.613937,70.480690,414.560944
6203,-177.217117,469.178772,414.670471,-172.419403,389.562195,506.133850,-174.812408,149.069855,505.418549,-160.510605,70.420403,414.545959
6204,-177.125153,469.095978,414.621429,-172.097687,389.555450,506.125824,-174.492859,149.033661,505.426453,-160.325348,70.557388,414.394318
6205,-177.063034,468.994843,414.569336,-171.712219,389.596954,506.095673,-174.208359,149.096573,505.371277,-160.026886,70.611526,414.224762
6206,-176.958969,468.882202,414.498169,-171.343475,389.706726,506.259888,-173.835907,149.120499,505.365173,-159.855453,70.594162,414.135559
6207,-176.840088,468.747986,414.480316,-170.903305,389.687653,506.229919,-173.392014,149.147095,505.346710,-159.593033,70.590248,414.055603
6208,-176.698441,468.617950,414.484161,-170.638885,389.627380,506.194794,-172.658707,149.113556,505.326782,-159.463715,70.596436,414.015045
6209,-176.624924,468.493652,414.536560,-170.266235,389.603027,506.134644,-172.084869,149.034531,505.340576,-159.218323,70.565849,413.992126
6210,-176.593567,468.334198,414.630768,-169.887497,389.602264,506.043213,-171.700531,148.954193,505.388489,-158.987030,70.533073,413.971100
6211,-176.522018,468.180054,414.705719,-169.408829,389.625610,506.005676,-171.363174,148.909027,505.505188,-158.716064,70.540909,413.885864
6212,-176.446075,468.035278,414.835144,-169.078125,389.744537,505.951202,-171.030716,148.879898,505.634064,-158.391922,70.514198,413.862488
6213,-176.348648,467.993195,414.988068,-168.684540,389.871094,505.808258,-170.656006,148.909805,505.704346,-158.136414,70.548668,413.798340
6214,-176.073532,467.950897,415.191345,-168.371475,390.029663,505.753815,-170.262390,148.961884,505.709930,-157.969254,70.581070,413.731171
6215,-175.826889,467.969574,415.419067,-168.169373,390.077423,505.757019,-169.861328,149.030807,505.770721,-157.799789,70.518677,413.725708
6216,-175.584198,468.025970,415.497711,-167.958801,390.101532,505.915497,-169.548569,149.020294,505.864258,-157.712082,70.542427,413.777466
6217,-175.433151,468.099518,415.579956,-167.709412,390.110779,506.095825,-169.297729,149.115768,506.044525,-157.592728,70.568123,413.882233
6218,-175.369293,468.105713,415.589935,-167.425659,390.177155,506.184723,-169.023560,149.266632,506.113678,-157.498459,70.587883,414.000488
6219,-175.216614,468.073944,415.525940,-167.144257,390.256653,506.216095,-168.644821,149.363663,506.181915,-157.392059,70.609825,414.075348
6220,-175.180161,468.013763,415.521698,-166.931854,390.303894,506.271149,-168.338821,149.453842,506.262970,-157.335190,70.677917,414.158783
6221,-175.126221,467.992096,415.468994,-166.647064,390.409607,506.328491,-168.105621,149.489609,506.345032,-157.191101,70.796921,414.179626
6222,-175.169662,468.019714,415.515411,-166.320969,390.531708,506.330353,-167.826050,149.463837,506.321075,-157.103348,70.857536,414.206360
6223,-175.107346,468.072754,415.481415,-166.048569,390.569946,506.304596,-167.503006,149.475494,506.219910,-156.909821,70.903061,414.176575
6224,-175.016006,468.104340,415.397736,-165.850098,390.589203,506.339325,-167.207611,149.503067,506.110535,-156.749664,71.005630,414.211182
6225,-174.900574,468.139404,415.367462,-165.664398,390.587341,506.301117,-166.912735,149.513733,506.061981,-156.540955,71.093445,414.169312
6226,-174.848007,468.260620,415.351318,-165.468094,390.583099,506.288422,-166.698349,149.518005,506.089203,-156.449554,71.102982,414.188263
6227,-174.728394,468.338654,415.247192,-165.340729,390.658813,506.240936,-166.476181,149.539215,506.053162,-156.271820,71.217331,414.133942
6228,-174.610657,468.400757,415.105713,-165.205978,390.649628,506.209900,-166.298447,149.566086,506.087646,-156.086594,71.336838,414.022186
6229,-174.448273,468.456207,415.002716,-165.049789,390.657837,506.240784,-166.132614,149.599365,506.139771,-156.039948,71.364082,414.064911
6230,-174.381393,468.461243,414.955139,-164.915497,390.658386,506.269958,-165.975525,149.582291,506.151611,-155.949524,71.501480,414.049347
6231,-174.338791,468.478821,414.856537,-164.724564,390.729309,506.258575,-165.861145,149.624741,506.103546,-155.932236,71.568169,414.060486
6232,-174.270020,468.468750,414.714569,-164.571701,390.771973,506.276459,-165.739883,149.617630,506.109802,-155.875351,71.583450,414.072845
6233,-174.134689,468.439087,414.655609,-164.414230,390.808563,506.306488,-165.590271,149.571960,506.130249,-155.830185,71.621735,414.095398
6234,-174.040039,468.435516,414.592407,-164.155029,390.806732,506.299072,-165.483490,149.581223,506.160034,-155.779877,71.552086,414.104553
6235,-174.038727,468.435425,414.590851,-163.891220,390.805695,506.281342,-165.330719,149.519440,506.148865,-155.702667,71.581841,414.066162
6236,-173.930161,468.446655,414.586609,-163.661819,390.780182,506.245850,-165.225952,149.528778,506.161407,-155.676102,71.569832,414.013763
6237,-173.789017,468.429565,414.556641,-163.480408,390.776184,506.210419,-165.055817,149.469543,506.129517,-155.577454,71.576279,413.953613
6238,-173.657089,468.369080,414.554199,-163.308609,390.744904,506.171753,-164.895126,149.464188,506.125732,-155.507080,71.612137,413.879486
6239,-173.587082,468.362427,414.524750,-163.208023,390.741394,506.174438,-164.748245,149.425354,506.147369,-155.464828,71.610512,413.869904
6240,-173.410675,468.343842,414.543274,-163.059937,390.721436,506.123383,-164.473419,149.439713,506.166931,-155.396683,71.545341,413.916779
6241,-173.313217,468.297333,414.531067,-162.900818,390.762726,506.095947,-164.210617,149.367157,506.233795,-155.346786,71.531555,413.887909
6242,-173.212448,468.234558,414.538422,-162.854095,390.767548,506.097595,-163.984970,149.356110,506.288544,-155.323624,71.461830,414.011902
6243,-173.145386,468.156616,414.461670,-162.803268,390.716187,506.167908,-163.837280,149.343445,506.317871,-155.239014,71.488197,414.005249
6244,-173.084335,468.101166,414.510651,-162.696609,390.737549,506.168243,-163.688828,149.340454,506.312714,-155.239975,71.433128,414.083252
6245,-172.999756,468.065125,414.473694,-162.621048,390.740448,506.216248,-163.596481,149.345856,506.357758,-155.197983,71.395760,414.131531
6246,-172.880234,468.017578,414.419678,-162.522369,390.755157,506.195282,-163.540970,149.320023,506.336670,-155.153137,71.407410,414.148987
6247,-172.823166,468.002930,414.395355,-162.470734,390.719482,506.195587,-163.488037,149.319473,506.298615,-155.107788,71.361755,414.169830
6248,-172.757874,468.098633,414.425110,-162.348633,390.738159,506.183594,-163.453598,149.349945,506.236511,-155.043961,71.376373,414.170197
6249,-172.619675,468.135254,414.387299,-162.240692,390.714752,506.130615,-163.433807,149.359482,506.272644,-155.050674,71.308693,414.216614
6250,-172.511658,468.194519,414.337189,-162.138794,390.721802,506.134613,-163.419739,149.414780,506.208069,-154.969818,71.361786,414.162445
6251,-172.411606,468.298920,414.270905,-162.047607,390.736145,506.135345,-163.427887,149.466187,506.156036,-154.965927,71.423035,414.157227
6252,-172.278122,468.354340,414.204163,-161.910339,390.804169,506.084473,-163.418213,149.502625,506.122559,-155.022049,71.488487,414.134552
6253,-172.145523,468.441345,414.215973,-161.780838,390.830200,506.095245,-163.446915,149.573364,506.119659,-155.029160,71.532928,414.099670
6254,-172.054520,468.519287,414.237366,-161.659470,390.882050,506.086456,-163.446976,149.671310,506.153412,-155.070084,71.598106,414.097534
6255,-171.991776,468.638397,414.243774,-161.547791,390.971497,506.045715,-163.460419,149.721771,506.110413,-155.140717,71.646088,414.105316
6256,-171.922516,468.582458,414.126221,-161.435974,391.041565,506.012299,-163.427429,149.825180,506.044403,-155.185379,71.740196,414.059814
6257,-171.861008,468.651398,414.167542,-161.320450,391.053192,505.991028,-163.424332,149.822601,506.025024,-155.198563,71.742561,414.034454
6258,-171.787949,468.603668,414.136353,-161.278519,391.094818,505.959808,-163.438583,149.868622,506.048401,-155.237473,71.768570,414.054413
6259,-171.792221,468.619629,414.117676,-161.218018,391.139069,505.946594,-163.392548,149.942535,505.967163,-155.271164,71.812706,414.033691
6260,-171.829758,468.643005,414.129059,-161.184555,391.215546,505.916656,-163.404465,149.986816,506.000885,-155.226639,71.824081,414.053589
6261,-171.819290,468.693970,414.168884,-161.148788,391.211792,505.899048,-163.395996,149.973175,505.990051,-155.225708,71.825905,414.049927
6262,-171.771408,468.626953,414.092010,-161.148209,391.210785,505.898743,-163.372482,150.008545,506.005524,-155.225708,71.823502,414.054169
6263,-171.779739,468.608032,414.152802,-161.100021,391.222076,505.873474,-163.351715,150.032242,505.997223,-155.224152,71.795074,414.098785
6264,-171.745392,468.648773,414.119324,-161.098190,391.222443,505.871948,-163.359619,150.025955,505.978790,-155.212280,71.826500,414.088745
6265,-171.750610,468.651672,414.111420,-161.106781,391.214081,505.852753,-163.329025,150.065338,505.951416,-155.153046,71.854843,414.032562
6266,-171.746078,468.653137,414.119629,-161.071625,391.232544,505.833740,-163.326538,150.061661,505.933044,-155.131683,71.815109,414.081268
6267,-171.714401,468.654053,414.089111,-161.105469,391.214508,505.851379,-163.319733,150.071976,505.931915,-155.117844,71.810150,414.055573
6268,-171.713440,468.653687,414.087006,-161.072235,391.232391,505.834534,-163.320328,150.070389,505.934357,-155.117126,71.811676,414.053070
6269,-171.719879,468.653137,414.059326,-161.067062,391.248260,505.812103,-163.325485,150.081528,505.896057,-155.076218,71.806503,414.048798
6270,-171.699249,468.645599,414.039520,-161.031784,391.243256,505.795013,-163.345444,150.118896,505.841675,-155.087433,71.777382,414.070404
6271,-171.653168,468.713135,414.119263,-161.021973,391.200287,505.814697,-163.322998,150.079468,505.835846,-155.088806,71.775772,414.072266
6272,-171.631699,468.632721,414.089569,-161.014893,391.207550,505.835724,-163.334991,150.078644,505.846893,-155.091431,71.780487,414.063171
6273,-171.623001,468.632050,414.097534,-160.979568,391.203033,505.819366,-163.336731,150.094208,505.823700,-155.075989,71.806046,414.049042
6274,-171.624985,468.634949,414.070984,-160.925385,391.190521,505.804443,-163.300644,150.083664,505.730164,-155.063232,71.807617,413.995270
6275,-171.553848,468.595093,414.040466,-160.881409,391.176300,505.773438,-163.295486,150.040833,505.706055,-155.063034,71.754890,414.027924
6276,-171.510590,468.637115,414.192261,-160.873505,391.104248,505.788177,-163.317261,150.017670,505.685669,-155.052444,71.783852,414.004150
6277,-171.496124,468.645447,414.252747,-160.841843,391.102905,505.788605,-163.319916,150.019806,505.669586,-155.044006,71.713654,413.980865
6278,-171.476868,468.613800,414.240753,-160.828735,391.076141,505.787292,-163.306763,149.991379,505.618652,-155.089417,71.677666,413.986938
6279,-171.413818,468.566406,414.201477,-160.774780,391.042664,505.735474,-163.356537,149.947250,505.624023,-155.067657,71.639259,413.938660
6280,-171.396530,468.538147,414.242950,-160.806488,390.975800,505.755859,-163.324417,149.916840,505.625275,-155.065918,71.639816,413.936340
6281,-171.364090,468.493652,414.306274,-160.806091,390.955841,505.785583,-163.303696,149.861221,505.639618,-155.061111,71.600304,413.966156
6282,-171.345779,468.462830,414.292969,-160.779221,390.912262,505.797882,-163.297623,149.851715,505.601807,-155.024750,71.583595,413.927704
6283,-171.345139,468.462128,414.291046,-160.776779,390.928436,505.767883,-163.304810,149.857285,505.574951,-155.022858,71.542709,413.933350
6284,-171.306320,468.426758,414.297241,-160.811111,390.845734,505.819733,-163.345108,149.802002,505.605957,-154.982758,71.538239,413.925385
6285,-171.303375,468.365967,414.289673,-160.801849,390.808044,505.818695,-163.357819,149.789032,505.589630,-154.985016,71.524887,413.898193
6286,-171.305130,468.372742,414.267883,-160.802536,390.826569,505.790833,-163.348450,149.803802,505.585968,-154.971054,71.461960,413.930725
6287,-171.295135,468.371918,414.276855,-160.825653,390.796967,505.799774,-163.343460,149.798737,505.540314,-154.971466,71.459152,413.933716
6288,-171.280884,468.333893,414.319397,-160.825455,390.795654,505.801666,-163.343033,149.782181,505.560089,-154.970825,71.457977,413.937256
6289,-171.271149,468.380096,414.357025,-160.826920,390.779205,505.831238,-163.335663,149.753616,505.565765,-154.967834,71.416138,413.963562
6290,-171.296387,468.380005,414.394287,-160.863968,390.760315,505.850281,-163.376373,149.712540,505.573608,-154.974472,71.441368,413.912689
6291,-171.288681,468.359650,414.306061,-160.920837,390.769318,505.855835,-163.377808,149.711761,505.574463,-154.988068,71.445000,413.881409
6292,-171.286118,468.358551,414.299988,-160.867462,390.721405,505.812256,-163.367294,149.735794,505.547577,-154.985764,71.403282,413.908356
6293,-171.287186,468.358582,414.302979,-160.956741,390.713745,505.851013,-163.366486,149.737762,505.541779,-154.988647,71.440392,413.889404
6294,-171.311844,468.357178,414.337952,-160.961151,390.713928,505.854645,-163.398849,149.719849,505.560333,-154.988037,71.443069,413.886902
6295,-171.330444,468.388458,414.352570,-160.953140,390.753296,505.820801,-163.400162,149.736496,505.535553,-154.991821,71.430191,413.856598
6296,-171.314011,468.404114,414.292755,-160.985413,390.757965,505.799530,-163.407272,149.730957,505.517517,-154.989304,71.390877,413.877106
6297,-171.305161,468.425812,414.295624,-160.999252,390.769836,505.807922,-163.415604,149.759094,505.513245,-154.951645,71.425972,413.848358
6298,-171.309052,468.480469,414.283569,-161.035034,390.775330,505.825073,-163.417923,149.778870,505.471558,-154.946762,71.387115,413.871338
6299,-171.345505,468.462891,414.292694,-161.038864,390.780823,505.842224,-163.407059,149.797913,505.463196,-154.947433,71.381866,413.878845
6300,-171.317703,468.529236,414.326843,-161.085251,390.826263,505.816650,-163.454437,149.829971,505.474731,-154.991470,71.429070,413.857086
6301,-171.309540,468.554047,414.334137,-161.169693,390.826294,505.859039,-163.455139,149.848877,505.452393,-154.989059,71.445633,413.881775
6302,-171.369629,468.624664,414.318451,-161.229187,390.868225,505.833038,-163.474472,149.920074,505.401184,-154.947662,71.440033,413.878326
6303,-171.379425,468.639313,414.293945,-161.279114,390.896790,505.823242,-163.475479,149.926346,505.381165,-154.946350,71.440109,413.877472
6304,-171.392593,468.684265,414.315674,-161.364014,390.914764,505.839081,-163.519608,149.960327,505.393372,-154.932739,71.441246,413.900055
6305,-171.434418,468.762360,414.354553,-161.415039,390.965363,505.831085,-163.540878,149.948776,505.318787,-154.892075,71.383957,413.885651
6306,-171.490860,468.793518,414.257965,-161.545166,390.993408,505.791779,-163.637802,149.970886,505.265411,-154.905502,71.379547,413.868652
6307,-171.501556,468.876495,414.264069,-161.598602,391.005981,505.791718,-163.733078,149.965973,505.288361,-154.920990,71.350929,413.886780
6308,-171.502762,468.914032,414.248627,-161.697754,390.990662,505.814362,-163.780380,149.962372,505.268860,-154.921082,71.346634,413.893921
6309,-171.505295,468.893127,414.223022,-161.779892,390.980988,505.839478,-163.779037,149.998428,505.282837,-154.947708,71.384178,413.874329
6310,-171.568314,468.887207,414.170746,-161.817673,391.004089,505.830261,-163.871262,150.010864,505.280090,-154.950989,71.427681,413.846649
6311,-171.650986,468.955841,414.125214,-161.977798,390.979156,505.824524,-163.956436,150.008347,505.273956,-155.005096,71.430092,413.832367
6312,-171.672073,468.967133,414.114471,-162.058990,390.979797,505.842194,-164.075119,149.993042,505.308441,-155.076477,71.365456,413.891571
6313,-171.684097,469.065216,414.178436,-162.150635,390.982239,505.835968,-164.167725,149.962982,505.312927,-155.077087,71.317169,413.899231
6314,-171.723907,469.104095,414.176208,-162.318863,390.982819,505.873322,-164.402679,149.948685,505.333405,-155.134583,71.270744,413.905670
6315,-171.816010,469.057495,414.117401,-162.475189,390.985992,505.858856,-164.578644,149.928146,505.307159,-155.171661,71.136757,413.962158
6316,-171.858002,469.075226,414.065094,-162.649002,390.993134,505.873138,-164.862350,149.825378,505.343719,-155.226486,71.025597,413.867340
6317,-171.912949,469.120270,414.077057,-162.761978,390.941620,505.889801,-165.167938,149.798126,505.427582,-155.246353,70.952744,413.809753
6318,-171.954956,469.170319,414.058990,-162.928207,390.924377,505.839111,-165.346222,149.812546,505.476196,-155.303589,70.940063,413.698578
6319,-172.033371,469.240601,414.029327,-163.105194,390.921661,505.803070,-165.494980,149.822021,505.508545,-155.437271,70.859192,413.659454
6320,-172.101074,469.292847,414.007477,-163.446274,390.952820,505.760223,-165.707245,149.811859,505.577454,-155.558853,70.842827,413.635376
6321,-172.193161,469.346588,414.020325,-163.818192,390.913422,505.780304,-165.902939,149.803574,505.647827,-155.673309,70.797951,413.621460
6322,-172.310028,469.377869,414.074219,-164.217499,390.845398,505.799835,-166.209946,149.760605,505.740570,-155.853867,70.683456,413.676086
6323,-172.487534,469.409210,414.060242,-164.585602,390.791321,505.819427,-166.528778,149.764618,505.742645,-156.055710,70.621017,413.681396
6324,-172.668976,469.454071,414.084808,-164.828354,390.760468,505.846680,-166.882156,149.737061,505.849731,-156.350113,70.517914,413.803314
6325,-172.838684,469.450653,414.055054,-165.049927,390.758240,505.945435,-167.259186,149.724182,505.961700,-156.624359,70.411278,413.890106
6326,-173.067139,469.443634,414.047333,-165.396790,390.769287,506.096680,-167.765335,149.783386,506.115906,-156.951111,70.281174,414.001831
6327,-173.371582,469.488739,414.057251,-165.870300,390.822113,506.216309,-168.151459,149.855133,506.198547,-157.166733,70.297302,414.042328
6328,-173.629227,469.573517,414.092499,-166.246567,390.820587,506.238831,-168.441956,149.917480,506.240570,-157.380280,70.273605,414.052032
