EX202
Date:,2025/01/17
Time:,11:00:53
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,ANK_R_X,ANK_R_Y,ANK_R_Z,HIP_R_X,HIP_R_Y,HIP_R_Z,ANK_L_X,ANK_L_Y,ANK_L_Z,HIP_L_X,HIP_L_Y,HIP_L_Z,HEA_R_X,HEA_R_Y,HEA_R_Z,HAN_R_X,HAN_R_Y,HAN_R_Z,HEA_L_X,HEA_L_Y,HEA_L_Z,HAN_L_X,HAN_L_Y,HAN_L_Z
7123,565.259094,579.842468,-5.282843,146.219025,656.356934,316.981415,996.925110,475.317108,695.400452,250.101776,305.151367,461.642426,-499.544189,500.572540,511.325836,-841.794556,609.356323,271.982819,-479.589081,357.996338,504.741089,-362.116180,269.344391,-44.007469
7124,565.395081,579.694763,-5.428827,146.194763,656.464111,316.992493,997.270935,475.097015,694.305664,250.025681,305.161224,461.397919,-499.644501,500.547211,511.268646,-841.065918,609.545776,270.765656,-479.679230,357.988892,504.802002,-362.123749,269.371216,-44.015907
7125,565.489746,579.496460,-5.474861,146.199875,656.539246,317.069824,997.615295,475.164917,693.080811,249.994308,305.069092,461.075714,-499.789337,500.439331,511.247253,-840.419128,609.805115,269.531281,-479.739899,358.009308,504.807861,-362.114441,269.415527,-44.054974
7126,565.475769,579.232239,-5.606981,146.217667,656.584351,317.113586,997.737366,474.959473,691.627075,249.990753,304.941010,460.797455,-499.939240,500.485718,511.173889,-839.434509,609.987915,267.940826,-479.832550,358.046478,504.805878,-362.098328,269.404694,-44.057209
7127,565.555481,579.027039,-5.599602,146.173462,656.611084,317.225983,998.215820,474.968231,690.130127,250.039490,304.769928,460.473663,-500.065094,500.472443,511.128204,-838.517761,609.961182,266.225159,-479.970734,358.033539,504.818604,-362.089874,269.403809,-44.075165
7128,565.651550,578.826050,-5.509398,146.134445,656.561646,317.336121,998.361267,474.901520,688.548645,250.091492,304.622955,460.249023,-500.258087,500.544006,511.106323,-837.170593,610.173340,264.278137,-480.067963,358.066589,504.820587,-362.187134,269.405792,-44.071461
7129,565.679626,578.619751,-5.397519,146.150406,656.552551,317.394653,998.817383,474.968536,686.702576,250.144119,304.412872,459.844238,-500.372803,500.553589,511.067627,-835.975769,610.175659,262.049774,-480.232758,358.080078,504.805267,-362.180908,269.371826,-44.094765
7130,565.692688,578.448364,-5.258252,146.114609,656.495300,317.417877,999.132935,475.033203,684.664795,250.043335,304.225098,459.327179,-500.561096,500.612000,511.099670,-834.439331,610.030396,259.651764,-480.340088,358.108429,504.734467,-362.213379,269.413940,-44.125614
7131,565.658386,578.325134,-5.192235,146.067780,656.504761,317.489868,999.592407,475.070374,682.525330,249.992981,303.987579,458.896881,-500.768890,500.730072,511.133240,-832.814941,609.776245,257.083130,-480.398132,358.178040,504.716217,-362.221466,269.355560,-44.123184
7132,565.660400,578.169373,-5.198040,146.036560,656.466187,317.547852,999.910156,474.993774,680.208557,250.020493,303.700745,458.369232,-500.919525,500.725494,511.134308,-831.325317,609.587891,254.132828,-480.466248,358.240601,504.688690,-362.259430,269.306061,-44.119587
7133,565.650635,578.096741,-5.224692,146.042648,656.421570,317.532898,1000.317444,475.106873,677.703857,249.992096,303.227203,457.674072,-501.148773,500.979675,511.277618,-829.393188,609.272766,251.201981,-480.581329,358.276276,504.609131,-362.292480,269.227448,-44.148094
7134,565.620483,578.037964,-5.261027,146.110794,656.358643,317.545868,1000.771484,475.073425,674.758972,249.984665,302.728333,457.295471,-501.476563,501.183777,511.363098,-827.502136,608.877441,247.839127,-480.728058,358.364502,504.606537,-362.290558,269.195435,-44.156918
7135,565.668823,577.948975,-5.262681,146.121292,656.275879,317.600128,1001.345581,475.143890,671.672913,250.066162,302.247925,456.717438,-501.773895,501.414886,511.386200,-825.326904,608.507813,244.442520,-480.879242,358.601715,504.609222,-362.333344,269.200073,-44.173702
7136,565.712402,577.928528,-5.265504,146.247177,656.128662,317.626526,1001.981995,475.017365,668.146118,250.041840,301.790558,456.026031,-502.037811,501.601288,511.439728,-823.065613,607.824219,240.713959,-481.154480,358.795410,504.602142,-362.338684,269.114075,-44.146172
7137,565.752014,577.886108,-5.286293,146.317947,655.948181,317.692413,1002.641785,475.113251,664.362488,250.065887,301.470520,455.145813,-502.336639,501.866211,511.448303,-820.338135,607.341553,236.685287,-481.355316,358.413910,505.027283,-362.329224,269.105682,-44.164616
7138,565.757629,577.867859,-5.350216,146.369400,655.846130,317.812714,1003.140381,475.044281,660.470154,250.057968,301.247375,454.483917,-502.482056,502.052277,511.298706,-817.530090,606.715515,232.411331,-481.733887,358.462830,505.162201,-362.368744,269.074829,-44.183430
7139,565.771729,577.873718,-5.322801,146.309341,655.756409,317.923676,1003.959412,475.103271,656.260742,250.105896,300.830017,453.899963,-502.600616,502.258148,511.143829,-814.414001,605.952515,228.041840,-482.325592,359.405426,504.516205,-362.386444,269.066956,-44.201782
7140,565.757446,577.910156,-5.273845,146.224457,655.693542,318.044922,1004.670288,475.112274,651.845520,249.870987,300.229279,453.125244,-502.881897,502.386444,511.024780,-811.066040,605.362183,223.225876,-482.780975,359.605042,504.403259,-362.574402,268.841614,-43.984531
7141,565.762817,577.982788,-5.204175,146.140625,655.681824,318.147156,1005.458191,474.919891,647.033691,249.933060,299.894440,452.349976,-503.233032,502.626556,510.730255,-807.604431,604.605225,218.187180,-483.142914,359.666229,504.370026,-362.747101,268.706207,-43.868629
7142,565.720032,578.148071,-5.129053,146.080688,655.607178,318.267609,1006.183105,474.781677,641.934814,249.876266,299.536072,451.428375,-503.667480,502.882172,510.640228,-803.769165,603.788635,213.254471,-483.407562,359.842987,504.275909,-362.610535,268.807617,-43.959660
7143,565.718994,578.301208,-5.124388,146.033218,655.501160,318.302338,1006.940796,474.558502,636.218201,249.734955,298.985260,450.410095,-504.007935,503.268066,510.602600,-800.121399,603.175415,207.954834,-483.719971,360.027588,504.105072,-362.601135,268.831329,-44.071167
7144,565.727661,578.422241,-5.207780,145.981842,655.392029,318.313080,1007.791809,474.471436,630.335083,249.823669,298.637054,449.067932,-504.399841,503.530121,510.652069,-795.819824,602.532410,202.652222,-484.074585,360.619385,503.926239,-362.618927,268.846741,-44.146461
7145,565.731873,578.564087,-5.395342,145.842987,655.347351,318.337036,1008.679138,474.212189,624.081238,249.380569,297.965515,448.400909,-504.857635,503.698303,510.759766,-791.294189,601.588379,196.599060,-484.546143,361.040283,503.808167,-362.603210,268.851257,-44.152645
7146,565.774475,578.669983,-5.460951,145.680939,655.283630,318.432709,1009.625916,474.078796,617.510681,249.263214,297.784943,447.354279,-505.278229,503.776581,510.624237,-786.753906,600.983093,190.779648,-485.259430,361.370544,503.610657,-362.635406,268.871185,-44.139580
7147,565.744751,578.767822,-5.489906,145.453964,655.286011,318.529022,1010.470886,474.005096,610.612061,249.121414,297.678619,446.081299,-505.580994,503.970306,510.562653,-782.007568,600.356140,184.879364,-485.667908,361.144806,503.680756,-362.642944,268.850311,-44.137402
7148,565.725891,578.763916,-5.520206,145.147583,655.340942,318.698212,1011.435852,473.698090,603.578613,248.918091,297.302216,445.048096,-505.946808,504.219635,510.426758,-777.016541,600.008606,178.543686,-485.980225,361.262238,503.629761,-362.660248,268.889771,-44.174091
7149,565.705750,578.810303,-5.543889,144.895935,655.411316,318.920166,1012.332581,473.564758,596.489197,248.598892,297.323151,444.067657,-506.359131,504.457733,510.311920,-771.697693,599.454041,172.476578,-486.250946,361.464996,503.508514,-362.677094,268.905121,-44.138100
7150,565.704224,578.828125,-5.604136,144.561340,655.476685,319.103180,1013.189331,473.188477,589.015991,248.743225,297.070831,442.688416,-506.805237,504.649384,510.299377,-765.980469,599.125427,166.084030,-485.987244,361.548279,504.769897,-362.691498,268.930695,-44.151390
7151,565.724487,578.823730,-5.629992,144.148865,655.535034,319.312714,1013.822998,472.616394,581.402649,248.464981,296.538818,441.459869,-507.137451,504.814850,510.277496,-760.106262,599.083374,159.823029,-486.617310,361.588287,504.952850,-362.687683,268.942596,-44.159546
7152,565.766724,578.775269,-5.709606,143.845779,655.587830,319.420990,1014.509827,472.121094,573.245850,248.532364,295.997864,440.451813,-507.626007,504.934967,510.338013,-753.501404,598.949280,153.194962,-487.438751,362.177704,504.608063,-362.687469,268.928009,-44.175648
7153,565.815125,578.719360,-5.814255,143.535599,655.649292,319.480316,1014.679810,471.353180,565.020813,248.671356,295.471039,438.933624,-508.299774,504.958466,510.313049,-746.935669,598.765320,146.278107,-487.865753,362.405731,504.450684,-362.700623,268.908478,-44.171112
7154,565.860596,578.712585,-5.935449,143.285614,655.660278,319.470795,1014.718750,470.606750,556.309753,248.650314,294.763275,437.726349,-508.932129,505.056030,510.245087,-739.827515,598.631042,139.295319,-488.084747,362.325470,504.571472,-362.684265,268.884003,-44.184425
7155,565.900391,578.690002,-6.068251,143.139084,655.706116,319.439972,1014.898743,469.762573,547.318787,248.509018,294.351624,436.312225,-509.558838,505.270538,510.179901,-733.189941,598.438721,132.565765,-489.213043,362.404663,503.489685,-362.663208,268.822571,-44.161594
7156,565.954956,578.705994,-6.142004,142.940430,655.761047,319.489288,1014.858521,468.992706,537.998169,248.506638,294.273651,434.525970,-510.292877,505.637878,510.215210,-726.139221,598.079956,125.453773,-489.686951,362.634155,503.469147,-362.670837,268.818146,-44.139164
7157,565.857056,578.751709,-6.265368,142.677856,655.818176,319.530060,1014.654541,468.088470,528.698120,247.979401,294.018127,432.817108,-510.682678,505.652679,510.021423,-719.221191,598.055908,118.674873,-490.272003,362.711487,503.459534,-362.687592,268.877167,-44.146580
7158,565.821045,578.794983,-6.376104,142.436874,655.946533,319.609192,1013.991821,467.427155,519.512939,247.863388,294.226410,431.191223,-511.262177,505.782318,510.080444,-712.127747,597.936584,112.218895,-490.085052,362.823914,504.424957,-362.707977,268.925781,-44.169754
7159,565.812500,578.859131,-6.415758,142.068680,656.360413,319.871613,1013.517151,466.740387,510.003632,247.497086,293.929840,428.994568,-511.700775,506.009308,509.902527,-704.722534,597.595642,106.035011,-490.306580,362.745117,504.444366,-362.704590,268.967621,-44.134060
7160,565.831909,578.951599,-6.457381,141.651596,656.695862,320.063538,1012.583191,465.877655,500.488312,247.131973,294.181793,427.048462,-511.973572,506.193848,509.644165,-696.988342,597.283752,99.872681,-490.660156,363.192566,504.079224,-362.668732,268.988190,-44.126308
7161,565.792603,579.116089,-6.508285,141.297150,657.006714,320.222290,1011.257019,465.098236,490.784149,246.988708,293.538879,425.057373,-512.253662,506.401428,509.459320,-688.624390,597.018188,93.738243,-491.107483,363.567993,504.001404,-362.684479,269.031250,-44.105450
7162,565.794556,579.204163,-6.500497,140.895126,657.365723,320.305664,1009.630920,464.378693,480.794250,246.559692,293.232727,422.872925,-512.641479,506.662689,509.389038,-679.972839,596.613464,87.375771,-492.238037,363.999023,503.937225,-362.752869,269.055176,-44.111359
7163,565.831177,579.362427,-6.563487,140.646790,657.868042,320.530457,1007.644104,463.622833,470.818329,245.962189,292.754242,420.752808,-513.187195,506.900360,509.503510,-671.388245,596.335510,81.259712,-493.833832,363.854004,503.108398,-362.748749,269.081268,-44.152020
7164,565.903625,579.478821,-6.535076,140.531845,658.317261,320.709137,1005.322388,462.809906,460.535461,245.482269,292.014709,418.907257,-513.499451,506.975067,509.415405,-662.812622,596.011719,75.305145,-493.491821,363.772339,504.150330,-362.757233,269.058777,-44.093258
7165,565.866516,579.518982,-6.669010,140.512283,658.641357,320.840271,1002.793518,461.923981,449.823181,244.865280,291.822632,416.794067,-513.828247,507.147980,509.543091,-654.202271,595.719482,69.064835,-493.625671,363.647980,504.299591,-362.752472,269.043274,-44.052452
7166,565.854858,579.508179,-6.813720,140.664276,658.895569,320.959167,999.746887,461.085358,438.929291,244.325729,291.546234,415.133270,-514.336121,507.248535,509.532990,-645.671387,595.273010,63.269630,-494.133942,364.013336,503.934082,-362.777649,269.030334,-44.057003
7167,565.950684,579.438904,-6.990750,140.935577,659.119141,321.181122,996.746338,460.257538,427.737183,243.882996,291.323975,413.406036,-514.988586,507.405029,509.489960,-637.115112,594.933716,57.655914,-494.633636,364.174011,503.827698,-362.768921,269.072296,-44.063259
7168,565.984619,579.355774,-7.243389,141.266708,659.297974,321.406708,993.301514,459.404724,416.600800,243.272217,291.158661,411.589752,-515.396118,507.592651,509.452698,-628.220581,594.596008,51.865627,-495.141388,364.457520,503.647217,-362.746460,269.060699,-44.063061
7169,566.059204,579.267334,-7.609342,141.475250,659.438416,321.569702,989.530457,458.537109,405.580139,242.096375,291.190369,409.921539,-515.818909,507.795166,509.261597,-619.262024,594.414734,46.585171,-495.385376,364.643463,503.616272,-362.742706,269.061005,-44.031384
7170,566.104187,579.286255,-7.853538,141.544342,659.572388,321.683075,985.588257,457.581207,394.560211,241.477509,290.814178,408.471344,-516.391296,507.988129,509.193878,-610.074280,594.224121,41.414127,-496.332947,364.964905,502.495697,-362.773804,269.111786,-43.992756
7171,566.147522,579.307739,-8.151125,141.544876,659.965332,321.960236,981.049377,456.553894,383.273010,241.003830,290.836395,406.612030,-516.550049,508.035370,508.580505,-600.626099,593.755249,36.257793,-495.922791,365.202820,503.120056,-362.757233,269.219147,-44.012119
7172,566.188904,579.333313,-8.330649,141.554245,660.256836,322.179626,976.477600,455.373199,372.181732,240.180099,290.707764,404.878693,-516.667419,508.241791,508.084686,-590.888123,593.133240,31.223356,-496.109924,365.466431,502.928314,-362.740143,269.224030,-43.976746
7173,566.230957,579.361511,-8.502621,141.573013,660.532227,322.326569,971.455139,454.005798,360.795532,239.236633,290.617950,403.307007,-516.966370,508.517914,507.604553,-581.354126,592.755920,26.411421,-496.276001,365.878815,502.526825,-362.765900,269.256348,-43.960148
7174,566.206543,579.450684,-8.560861,141.587234,660.789490,322.461670,965.986084,452.672211,349.525726,238.668381,290.210358,401.780121,-517.233765,508.792145,507.281281,-572.153687,592.114014,21.894573,-496.371002,366.147552,502.182129,-362.782990,269.294952,-43.915680
7175,566.224243,579.458984,-8.650031,141.737991,660.949646,322.596039,960.313171,451.141266,338.226807,238.186630,290.259338,400.360321,-517.240356,508.951904,507.039673,-563.082703,591.187622,17.634693,-496.462189,366.317413,501.936188,-362.800812,269.296783,-43.947407
7176,566.300964,579.508423,-8.704828,142.032242,661.178833,322.798645,954.175110,449.699615,326.602234,237.584290,290.141144,399.102631,-517.294373,509.321442,506.858521,-553.870361,590.580505,13.683129,-496.518036,366.471802,501.650299,-362.798706,269.293945,-43.930477
7177,566.318787,579.456055,-8.734473,142.372635,661.387634,323.091125,947.728394,448.557800,315.325317,236.883438,289.933533,398.017517,-517.315491,509.864899,506.788605,-544.703613,589.686768,9.874693,-496.605042,366.739838,501.327911,-362.809418,269.321594,-43.902328
7178,566.379761,579.423645,-8.770289,142.852310,661.539246,323.310425,940.719055,447.649048,304.599091,236.416046,290.030273,396.600433,-517.497864,510.542969,506.690613,-535.508484,588.614014,6.318252,-497.244629,367.139008,500.242035,-362.832214,269.372864,-43.861919
7179,566.342773,579.382874,-8.785292,143.355957,661.577209,323.416656,933.415527,447.118195,293.987976,235.931793,290.055054,394.868622,-517.415955,510.976257,506.133820,-526.336487,587.727173,2.783989,-496.974915,367.561707,500.516205,-362.846161,269.387756,-43.886456
7180,566.331238,579.268494,-8.812359,143.725464,661.718933,323.526093,925.917908,446.641815,283.811249,235.347397,290.276459,393.668457,-517.208191,511.339813,505.742645,-516.876343,586.726074,-0.166432,-497.006866,368.254272,499.928955,-362.852631,269.455109,-43.848164
7181,566.383545,579.203979,-8.802201,143.933701,661.859314,323.614166,918.103149,446.066681,273.770081,234.615417,290.174103,392.651642,-517.047607,511.628876,505.527679,-507.496399,585.824768,-3.280555,-497.037140,369.040619,499.288940,-362.837708,269.428436,-43.834488
7182,566.332581,579.115906,-8.757679,144.075546,661.968079,323.648102,909.990173,445.376770,263.950043,233.717224,290.319672,391.235840,-516.816223,511.902039,505.278534,-498.133942,585.075684,-5.862287,-497.074036,369.502136,498.948364,-362.838623,269.463562,-43.800922
7183,566.328979,579.054138,-8.724742,144.106079,662.161438,323.738373,901.531921,444.371521,254.011276,233.272720,290.451782,389.959015,-516.735168,512.409546,505.094635,-489.282288,584.124695,-8.126840,-497.172394,369.769836,498.863464,-362.852325,269.489868,-43.780949
7184,566.347656,579.022400,-8.695739,144.297531,662.340393,323.757233,892.910156,443.025085,244.043121,232.750305,290.272247,388.764404,-516.673645,513.074280,505.009583,-480.366364,583.417542,-10.274082,-497.110748,370.198151,498.586334,-362.859039,269.512268,-43.837391
7185,566.365479,579.031128,-8.726156,144.638214,662.638062,323.962677,884.216187,441.851959,233.959412,232.326462,290.197021,387.824738,-516.482239,513.661255,504.874817,-471.846771,582.559875,-12.083519,-497.050476,370.592804,498.293854,-362.863068,269.548401,-43.826458
7186,566.401245,579.059326,-8.714023,145.067673,662.949524,324.113129,875.107056,440.877380,224.372955,231.786179,290.264648,386.999695,-516.172913,514.045166,504.735840,-463.113464,581.766296,-13.961576,-497.006195,370.735931,498.092773,-362.872009,269.577454,-43.837044
7187,566.377625,579.120667,-8.681382,145.554276,663.202576,324.265381,866.048218,440.162750,215.095261,231.033829,290.255859,386.298065,-515.954834,514.319275,504.532654,-454.779419,580.535950,-15.557839,-496.922974,370.813904,498.075958,-362.894562,269.598541,-43.793930
7188,566.345215,579.262817,-8.657596,145.983170,663.353760,324.261261,856.547485,439.538605,206.495758,230.314819,290.179718,385.239502,-515.807129,514.467346,504.354156,-446.452545,579.915894,-17.396688,-496.826233,370.933014,497.959991,-362.900543,269.612671,-43.811283
7189,566.320190,579.438293,-8.672873,146.342667,663.452454,324.296600,847.015015,439.124390,198.061096,229.659592,290.067108,384.474945,-515.724182,514.610413,504.139740,-438.142944,579.014587,-18.692184,-496.584503,371.127289,497.813263,-362.876129,269.611298,-43.825924
7190,566.246643,579.531799,-8.706800,146.605225,663.480347,324.328857,837.812805,439.082275,190.126221,229.049637,290.251038,383.585083,-515.558350,514.732910,503.989624,-430.324432,578.281677,-19.715040,-496.180450,371.611572,497.406189,-362.872894,269.599426,-43.845001
7191,566.174988,579.587036,-8.752338,146.871689,663.574707,324.401306,828.276001,438.718842,182.283249,228.476349,290.089661,382.843292,-515.330688,514.885010,503.780914,-422.579346,577.626709,-20.819941,-495.850769,372.063538,497.123779,-362.893707,269.660217,-43.828148
7192,566.148804,579.607910,-8.861445,147.082916,663.747253,324.453766,818.795227,438.158173,174.759140,227.661804,290.012390,381.938934,-515.093140,515.130493,503.600922,-415.213715,576.834290,-21.526787,-495.737854,372.341003,497.014404,-362.891815,269.693146,-43.787994
7193,566.164551,579.647827,-8.881960,147.288010,663.948425,324.600555,809.806641,437.672668,167.604919,226.961075,290.058533,381.071533,-514.740173,515.496094,503.489197,-407.912842,576.263306,-22.511314,-495.551727,372.664642,496.900848,-362.883545,269.719330,-43.829712
7194,566.203430,579.696045,-8.906852,147.520309,664.192932,324.737488,800.734497,436.761444,160.509659,226.458435,289.781586,380.584991,-514.376892,516.044800,503.569641,-400.922302,575.758911,-23.125044,-495.480469,373.021149,496.735321,-362.909851,269.745026,-43.867264
7195,566.190857,579.773682,-8.908774,147.833038,664.348389,325.007477,791.489197,435.477844,153.140518,225.923416,289.622009,379.765045,-514.080200,516.553650,503.632263,-394.295380,575.026794,-23.817059,-495.387207,373.298798,496.654266,-362.931641,269.781982,-43.841515
7196,566.140381,579.833130,-8.859810,148.220596,664.500671,325.356079,782.387512,434.159210,146.331543,225.300842,289.398376,379.299347,-513.942566,516.965088,503.771851,-387.910553,574.482361,-24.583933,-495.382294,373.532257,496.557617,-362.946289,269.818481,-43.862926
7197,566.102783,579.953979,-8.773211,148.562012,664.558960,325.632141,773.367371,432.577240,139.865417,224.606110,289.064240,378.933685,-513.708008,517.178589,503.587128,-382.070892,574.090576,-25.536106,-495.402222,373.608673,496.579315,-362.980896,269.854614,-43.906075
7198,566.022278,580.140198,-8.751574,148.870819,664.598022,325.848450,764.212952,431.091797,133.531189,224.072662,288.741302,378.706329,-513.385315,517.432861,503.350739,-376.806122,573.679626,-26.539106,-495.382538,373.765533,496.640839,-363.025909,269.813110,-43.929287
7199,565.910461,580.306335,-8.668645,149.123917,664.581421,325.933777,755.242676,429.699341,127.655197,223.616226,288.459991,378.421265,-513.106506,517.643677,503.064728,-371.979584,573.365601,-27.792166,-495.288788,373.954559,496.733429,-363.047852,269.819092,-43.947826
7200,565.883728,580.364990,-8.671377,149.382385,664.631104,326.034119,746.121521,428.554474,122.249199,223.001312,287.850037,378.172455,-512.834900,517.804504,502.828674,-367.576965,573.584045,-28.989149,-495.102509,374.144562,496.856201,-363.047760,269.819641,-43.948074
7201,565.874512,580.414551,-8.677480,149.692490,664.728760,326.117310,737.283203,427.261871,117.440926,222.425354,287.404877,378.085846,-512.574280,518.079102,502.704285,-363.628784,573.455994,-30.226564,-494.701263,374.883698,496.602020,-363.042419,269.809174,-43.923512
7202,565.867004,580.421875,-8.769835,149.931976,664.822144,326.155518,728.291321,426.084503,113.010773,222.105515,287.054077,377.939178,-512.329285,518.434692,502.626587,-359.848358,573.400024,-31.643524,-494.263428,375.200500,496.557953,-363.048096,269.814972,-43.904743
7203,565.902100,580.342834,-8.806388,150.190506,664.942688,326.206360,719.521362,424.717865,109.018967,221.626511,286.764465,377.825256,-511.964172,518.796997,502.496765,-356.380615,573.891541,-33.150543,-493.896576,375.428528,496.606903,-363.036407,269.823792,-43.925945
7204,565.883606,580.185608,-8.819475,150.452225,665.020813,326.148529,710.891113,423.523560,105.040077,221.021591,286.518524,377.579285,-511.570618,519.278931,502.495178,-353.252930,574.265930,-34.875065,-493.652496,375.910065,496.436401,-363.030945,269.834686,-43.892792
7205,565.939270,580.064514,-8.842869,150.783905,665.094727,326.183960,702.376526,421.832825,101.871422,220.580307,286.289886,377.333984,-511.294464,519.605347,502.417847,-350.297668,574.800781,-36.586071,-493.618744,376.335236,496.128204,-363.024353,269.842072,-43.839359
7206,565.960754,579.918762,-8.818526,151.180115,665.227417,326.278046,694.266296,420.235962,98.382782,220.051041,286.052277,377.057404,-511.022552,519.843384,502.235687,-348.087128,574.724487,-37.653538,-493.572510,376.559326,496.007782,-363.010498,269.857635,-43.798595
7207,565.992065,579.761169,-8.760804,151.668869,665.388794,326.379517,686.025208,418.653961,94.847099,219.327179,285.857452,376.663177,-510.660339,519.983459,502.030914,-346.122223,574.839233,-38.661251,-493.543488,376.784485,495.917999,-363.033173,269.889526,-43.784615
7208,565.995911,579.659485,-8.649292,152.185028,665.566956,326.482483,678.099426,416.600342,92.387451,218.753220,285.402679,376.461731,-510.277924,520.118164,501.697021,-344.727600,574.735046,-39.441734,-493.456238,376.915100,495.784851,-363.023712,269.849426,-43.778545
7209,566.030762,579.508850,-8.529187,152.632767,665.703735,326.508972,670.226440,414.959137,89.085686,218.339249,284.989044,376.665894,-509.770569,520.228943,501.456909,-343.500244,574.711121,-40.294117,-493.296326,377.247833,495.581116,-363.022278,269.884491,-43.733482
7210,566.024292,579.351929,-8.435534,153.040115,665.873901,326.455383,662.488037,413.060974,86.678688,217.448700,284.484955,376.704651,-509.508728,520.580505,501.274261,-342.847595,574.674622,-41.016922,-493.003082,377.636719,495.241913,-363.047119,269.895264,-43.743572
7211,565.954834,579.189636,-8.329621,153.511398,666.050781,326.453339,655.194641,411.232391,85.028275,216.453232,283.983643,377.040588,-509.317383,520.841492,501.064728,-342.415863,574.629150,-41.892235,-492.768707,377.945923,494.953125,-363.037415,269.911194,-43.724815
7212,565.934631,579.044434,-8.301553,153.903244,666.209167,326.440369,647.498108,409.022522,83.188232,215.780319,283.469910,377.595520,-509.208679,521.164551,500.840637,-342.077545,574.581970,-42.529503,-492.560883,378.130463,494.830933,-363.037354,269.941803,-43.710289
7213,565.946594,578.928772,-8.220410,154.362274,666.289673,326.432037,640.099915,407.566864,81.418610,214.907730,282.995667,377.648224,-509.114868,521.472534,500.680359,-341.707581,574.691040,-43.116955,-492.486420,378.699432,494.340179,-363.035706,270.002075,-43.682781
7214,566.004700,578.744568,-8.195278,154.775192,666.353088,326.441467,633.217224,405.435425,80.463608,214.121704,282.659790,377.785492,-509.008484,521.745789,500.452484,-341.481567,574.655090,-43.548992,-492.278839,378.591614,494.398651,-363.014557,270.007629,-43.635464
7215,565.915100,578.653931,-8.092299,155.181427,666.368591,326.567413,626.332153,403.578491,79.088318,213.040771,282.169556,378.118683,-508.872955,522.133179,500.298004,-341.547913,574.528992,-43.777962,-492.283997,379.110718,493.992645,-363.024261,270.065186,-43.634663
7216,565.890503,578.556274,-7.984859,155.725372,666.446106,326.725952,619.544617,401.687592,78.104294,211.836502,281.536835,378.395111,-508.597687,522.355774,500.156403,-341.803802,574.352600,-43.862610,-492.196899,379.141907,494.040192,-363.035217,270.158783,-43.602516
7217,565.926147,578.451599,-7.903702,156.259155,666.393616,326.884460,613.264893,399.755585,77.010780,210.920090,280.835144,378.682007,-508.395447,522.646667,500.149200,-341.819855,574.331909,-43.949162,-492.150360,379.512329,493.933472,-363.039703,270.207947,-43.624504
7218,565.942383,578.240112,-7.968505,156.841843,666.394287,327.074371,607.119019,397.665039,75.865280,209.689072,280.404510,378.884827,-508.174622,522.930542,500.133484,-341.590668,574.498413,-43.992260,-492.105804,379.967712,493.764984,-363.067993,270.315674,-43.610710
7219,565.939331,578.065125,-8.026061,157.482300,666.339905,327.166046,601.403564,395.614594,74.969254,208.475662,279.665314,379.281769,-508.091187,523.122620,500.155243,-341.472748,574.788940,-44.020401,-492.042084,380.067841,493.921967,-363.087891,270.355438,-43.567844
7220,565.954102,577.914917,-8.120638,158.023270,666.240356,327.256500,595.560608,393.690521,73.899155,207.699890,279.313171,379.468231,-507.882813,523.448608,500.205566,-341.452820,575.051941,-44.018158,-492.025787,380.252289,493.996948,-363.089203,270.447662,-43.593040
7221,565.998840,577.784546,-8.239568,158.414764,666.176453,327.228546,590.173462,391.752594,72.922935,206.263702,278.971954,379.374084,-507.627747,523.889221,500.563965,-341.478271,575.279602,-44.044037,-491.947327,380.292969,494.272919,-363.127136,270.537537,-43.572144
7222,565.999817,577.676392,-8.293237,158.816574,666.166992,327.298767,585.351135,390.020966,71.976265,205.185669,278.481689,379.648987,-507.419281,524.369812,500.981262,-341.509979,575.306274,-44.073624,-491.873566,380.524078,494.632355,-363.152588,270.642853,-43.539944
7223,565.981018,577.625305,-8.293476,159.183777,666.130798,327.569244,580.196350,388.506470,70.388947,203.875839,277.548004,379.664886,-507.226837,524.844116,501.373871,-341.578552,575.253235,-44.146194,-491.900848,380.806549,495.443695,-363.136932,270.722137,-43.540482
7224,565.909912,577.539551,-8.282584,159.454910,666.041748,327.834167,575.796204,386.918060,68.752541,202.640350,276.935120,379.675598,-507.182068,525.199707,501.780243,-341.628693,575.139343,-44.182175,-491.754395,381.451416,495.961121,-363.195831,270.762329,-43.536434
7225,565.862549,577.516418,-8.233999,159.692535,666.086121,328.160004,571.425537,385.229248,67.684052,201.671188,276.621063,379.055481,-507.057831,525.468506,502.318024,-341.639771,575.038269,-44.195190,-491.672974,381.677765,496.059906,-363.210999,270.804413,-43.518475
7226,565.868469,577.434875,-8.206682,159.998260,666.037048,328.537689,567.333862,384.171295,65.883392,200.608719,276.181000,378.310455,-506.786072,525.675781,502.996063,-341.689728,574.942688,-44.247868,-491.490723,381.552307,496.465576,-363.199341,270.827454,-43.503933
7227,565.934143,577.305359,-8.255375,160.356125,666.026245,328.901611,563.786499,383.039429,63.757938,199.227737,275.936859,377.519348,-506.631531,525.818848,503.674835,-341.725128,574.877197,-44.273708,-491.657379,381.870239,497.096436,-363.225342,270.826447,-43.511681
