EX105
Date:,2025/01/17
Time:,12:13:37
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,HIP_R_X,HIP_R_Y,HIP_R_Z,ILIAC_R_X,ILIAC_R_Y,ILIAC_R_Z,ILIAC_L_X,ILIAC_L_Y,ILIAC_L_Z,HIP_L_X,HIP_L_Y,HIP_L_Z
1190,-181.722488,483.763214,417.081207,-196.477402,404.861938,496.349518,-194.465103,161.726898,488.440216,-162.525208,81.672997,420.078827
1191,-181.621964,483.713257,417.118744,-196.046936,404.862152,496.325012,-194.284058,161.691696,488.484497,-162.474487,81.632294,420.027649
1192,-181.560913,483.690826,417.146729,-195.748032,404.851501,496.312225,-194.098007,161.615219,488.477936,-162.359909,81.598557,420.014343
1193,-181.507416,483.653534,417.153839,-195.547409,404.823822,496.315155,-193.965897,161.565689,488.501251,-162.262650,81.510818,419.959045
1194,-181.425537,483.601593,417.172638,-195.323105,404.788940,496.258514,-193.909042,161.547012,488.503723,-162.254440,81.424217,419.951904
1195,-181.402328,483.537628,417.178802,-195.312653,404.778809,496.224152,-193.892288,161.410370,488.534851,-162.190460,81.322166,419.940460
1196,-181.378952,483.489746,417.141693,-195.315765,404.758942,496.112396,-193.889191,161.290329,488.492706,-162.161774,81.174614,419.889771
1197,-181.432800,483.469849,417.147797,-195.191803,404.552490,495.802338,-193.823746,161.223419,488.440033,-162.071625,81.144272,419.824951
1198,-181.454529,483.443604,417.095886,-195.254120,404.514557,495.662262,-193.803635,161.140366,488.380066,-161.999924,81.068184,419.760223
1199,-181.540649,483.374023,417.044434,-195.441010,404.526184,495.624756,-193.786118,161.068817,488.335175,-161.964828,80.973557,419.774384
1200,-181.662552,483.339813,417.056580,-195.470032,404.467834,495.576752,-193.781876,161.013580,488.291107,-161.925125,80.996773,419.726379
1201,-181.783829,483.340820,417.053467,-195.554214,404.398712,495.485016,-193.796005,160.965240,488.335083,-161.939499,81.018898,419.712067
1202,-181.961746,483.252655,417.017181,-195.597641,404.399292,495.491089,-193.842178,160.936722,488.390137,-161.952072,80.976707,419.653870
1203,-182.086685,483.236725,416.946320,-195.666687,404.333801,495.425964,-193.834854,160.908920,488.295990,-161.995453,80.932686,419.670258
1204,-182.290054,483.207977,416.832123,-195.739014,404.366058,495.337830,-193.875000,160.911118,488.332306,-162.060394,80.873138,419.649139
1205,-182.447723,483.158600,416.750916,-195.854218,404.423096,495.320740,-193.924164,160.883148,488.313171,-162.032089,80.894081,419.643036
1206,-182.599625,483.120880,416.652679,-195.926712,404.401794,495.216095,-193.929214,160.851822,488.246857,-162.041779,80.854942,419.644958
1207,-182.722427,483.055817,416.516541,-195.994659,404.485413,495.103973,-193.931046,160.880280,488.150818,-162.053467,80.917229,419.516876
1208,-182.806580,483.043915,416.429108,-195.989609,404.516876,495.010071,-193.988068,160.937469,488.065430,-162.010406,80.966766,419.415955
1209,-182.898727,483.015869,416.371429,-195.928268,404.535217,494.962585,-193.987015,160.923416,488.018219,-162.042923,81.034042,419.332916
1210,-182.810638,483.026611,416.296204,-195.864883,404.576874,494.961395,-193.913177,160.937820,487.984528,-162.004761,81.130203,419.209564
1211,-182.839447,483.038696,416.254974,-195.806915,404.606842,494.927124,-193.850021,160.979340,487.943024,-161.931381,81.227722,419.079102
1212,-182.825760,483.042023,416.188263,-195.772491,404.696808,494.872375,-193.750046,160.978149,487.926483,-161.840271,81.247925,418.999146
1213,-182.790588,483.084778,416.165436,-195.733170,404.758362,494.860626,-193.630508,160.980682,487.933716,-161.751907,81.225418,418.962708
1214,-182.697708,483.124756,416.160278,-195.659470,404.825012,494.873505,-193.478058,160.946869,487.855927,-161.563995,81.196861,418.919983
1215,-182.584854,483.202271,416.184540,-195.609695,404.883942,494.887726,-193.263428,160.925995,487.799072,-161.398010,81.180931,418.828400
1216,-182.534836,483.299133,416.202209,-195.529434,404.950226,494.820953,-193.067993,160.923737,487.705566,-161.152710,81.159157,418.813477
1217,-182.382080,483.377289,416.241608,-195.473572,404.958038,494.827423,-192.897919,160.889862,487.677429,-160.952545,81.144333,418.787262
1218,-182.194778,483.410400,416.171509,-195.390656,404.954529,494.852844,-192.716690,160.813080,487.595123,-160.789581,81.103874,418.798767
1219,-182.054733,483.488861,416.211029,-195.302673,404.950989,494.863617,-192.511810,160.793243,487.602112,-160.695480,81.147552,418.779999
1220,-181.914429,483.547241,416.229218,-195.159958,404.941956,494.880768,-192.299667,160.771744,487.604736,-160.467926,81.329048,418.637085
1221,-181.795563,483.616364,416.271240,-194.993301,404.934296,494.906860,-192.090973,160.766998,487.678741,-160.312698,81.392609,418.637299
1222,-181.693939,483.719818,416.361816,-194.924759,404.975677,494.974243,-191.958786,160.779114,487.699554,-160.162201,81.466545,418.532898
1223,-181.560318,483.653870,416.269653,-194.878387,404.995636,495.090454,-191.800583,160.806808,487.730011,-160.008148,81.471390,418.599731
1224,-181.497223,483.758545,416.340698,-194.854156,405.031097,495.177643,-191.666290,160.828476,487.768372,-159.864090,81.489342,418.621857
1225,-181.453583,483.777924,416.358124,-194.715332,404.968994,495.080139,-191.565475,160.827835,487.819916,-159.743271,81.464561,418.700287
1226,-181.406204,483.786896,416.335541,-194.637680,404.979523,495.043365,-191.452423,160.902100,487.827789,-159.651428,81.505608,418.736786
1227,-181.358551,483.687836,416.195587,-194.773514,405.011780,495.125977,-191.315323,160.894287,487.854065,-159.578339,81.437820,418.733093
1228,-181.346497,483.676636,416.095825,-194.719055,405.026337,495.067352,-191.256805,160.910553,487.842285,-159.520416,81.449043,418.772278
1229,-181.296738,483.677704,416.021088,-194.666794,405.016815,495.034210,-191.186157,160.872238,487.840607,-159.485031,81.442856,418.742493
1230,-181.229813,483.693939,415.967926,-194.613373,405.038544,494.976471,-191.073914,160.866165,487.782227,-159.426697,81.372711,418.711975
1231,-181.240128,483.711792,415.856903,-194.595154,405.042297,494.902435,-191.038651,160.860626,487.761841,-159.376129,81.466248,418.606445
1232,-181.193390,483.689423,415.724823,-194.563446,405.085480,494.838257,-190.999969,160.890289,487.738342,-159.375702,81.471046,418.526031
1233,-181.138535,483.712524,415.649078,-194.546310,405.120789,494.833588,-190.924469,160.885178,487.672668,-159.379684,81.511711,418.441406
1234,-181.125351,483.705414,415.623352,-194.545013,405.175751,494.907715,-190.869415,160.878815,487.690369,-159.388062,81.547264,418.422211
1235,-181.078873,483.734772,415.530396,-194.379028,405.220215,494.807709,-190.797760,160.884232,487.705536,-159.389145,81.550339,418.417053
1236,-181.066467,483.767975,415.464203,-194.329010,405.257019,494.767029,-190.718597,160.875031,487.669128,-159.433762,81.622734,418.355682
1237,-181.009644,483.748779,415.362854,-194.269989,405.323639,494.743591,-190.643082,160.912506,487.678772,-159.431671,81.630508,418.349518
1238,-180.939804,483.736694,415.324249,-194.154694,405.350922,494.734344,-190.465561,160.924362,487.671082,-159.431396,81.629326,418.350983
1239,-180.901337,483.723267,415.274048,-194.243607,405.467743,494.890839,-190.348007,160.915359,487.638123,-159.458618,81.651466,418.374481
1240,-180.916611,483.767853,415.241577,-194.153946,405.528625,494.827087,-190.195129,160.959778,487.587830,-159.413803,81.684532,418.371552
1241,-180.867432,483.758423,415.227905,-193.913528,405.560638,494.733521,-190.086792,160.934525,487.631653,-159.353027,81.640442,418.356171
1242,-180.749359,483.769806,415.146210,-193.738205,405.552887,494.611847,-190.025604,160.929245,487.677643,-159.262619,81.681061,418.374237
1243,-180.649643,483.775604,415.151947,-193.596848,405.480286,494.609406,-189.866379,160.914398,487.669281,-159.168243,81.657516,418.360809
1244,-180.598160,483.817902,415.115753,-193.422043,405.485077,494.469971,-189.767532,160.974075,487.668488,-159.065506,81.685738,418.316589
1245,-180.518417,483.821594,414.984711,-193.339035,405.501770,494.430420,-189.632736,160.962402,487.636841,-159.029037,81.718315,418.308167
1246,-180.306870,483.797150,414.877258,-193.190552,405.500885,494.445770,-189.555573,160.983978,487.688965,-159.041702,81.678024,418.364777
1247,-180.216660,483.941345,414.960724,-192.971329,405.554047,494.544189,-189.415543,161.041550,487.718323,-158.965500,81.721718,418.375702
1248,-180.134262,483.980652,414.940430,-192.838409,405.622864,494.660736,-189.249466,161.119843,487.754913,-159.018097,81.728722,418.412445
1249,-180.089813,483.931793,414.781677,-192.406799,405.556610,494.493073,-189.032684,161.182129,487.724792,-159.020233,81.822075,418.385590
1250,-179.998672,483.927094,414.715179,-192.396164,405.745697,494.855042,-188.844604,161.255112,487.790741,-159.035995,81.839317,418.432709
1251,-179.909042,483.951111,414.751709,-192.170715,405.725342,494.998505,-188.571106,161.357132,487.873596,-159.081848,81.884148,418.472107
1252,-179.820908,483.931976,414.761017,-191.771713,405.811340,495.061371,-188.323044,161.388855,488.011810,-159.117538,81.962082,418.508698
1253,-179.732574,483.953766,414.680664,-191.350327,406.009491,495.117340,-188.067062,161.484482,488.095581,-159.132050,82.074173,418.471375
1254,-179.612488,483.997803,414.598419,-190.950485,406.088959,495.170624,-187.721680,161.496353,488.087433,-159.122406,82.158745,418.411835
1255,-179.384293,483.978119,414.511871,-190.408630,406.045715,495.014893,-187.310013,161.328049,487.766541,-159.089249,82.343193,418.271088
1256,-179.233566,483.956757,414.460266,-190.115616,406.052582,495.054108,-186.877853,161.594406,488.005768,-159.041489,82.426338,418.249573
1257,-179.170639,483.989075,414.457672,-189.540405,406.260468,495.190094,-186.659973,161.614883,488.100067,-159.060364,82.586319,418.151184
1258,-179.047180,484.105225,414.527771,-189.012589,406.349396,495.183350,-186.333420,161.760880,488.063293,-159.048599,82.698921,418.043243
1259,-178.901489,484.022644,414.308716,-188.224487,406.417450,495.078430,-185.955841,161.761398,488.020935,-159.027924,82.751221,417.969147
1260,-178.812927,484.005249,414.259521,-187.752747,406.518677,495.022308,-185.614059,161.766403,488.011688,-158.927521,82.781403,417.803802
1261,-178.656830,484.047913,414.225342,-187.360855,406.547211,495.088684,-185.114761,161.746933,488.040497,-158.827545,82.795189,417.713013
1262,-178.469299,484.030914,414.133667,-186.848160,406.521851,495.254517,-184.517532,161.704575,488.068176,-158.649673,82.817474,417.590332
1263,-178.244186,483.975800,413.972687,-186.368774,406.469299,495.436768,-183.856903,161.585022,488.058075,-158.468826,82.867996,417.483734
1264,-177.968018,483.880188,413.865906,-185.553131,406.557404,495.586395,-183.407959,161.493439,488.188599,-158.271149,83.001549,417.338654
1265,-177.734711,483.855774,413.774994,-184.764160,406.557861,495.724915,-183.103683,161.505646,488.290588,-158.058487,83.115791,417.250153
1266,-177.485901,483.831390,413.713043,-184.338928,406.436951,495.840118,-182.685928,161.438644,488.535156,-157.893921,83.178741,417.202820
1267,-177.135452,483.758301,413.598419,-183.706406,406.366699,495.975220,-181.977554,161.317398,488.569092,-157.739014,83.281876,417.155823
1268,-176.752151,483.696808,413.472626,-182.750259,406.404846,495.963654,-181.216217,161.414169,488.617249,-157.595505,83.249992,417.157318
1269,-176.272461,483.559479,413.303101,-181.846283,406.432678,496.166077,-180.603851,161.396378,488.716217,-157.443130,83.249603,417.162811
1270,-175.860458,483.465942,413.288544,-181.161377,406.411224,496.490173,-180.060074,161.372009,488.816833,-157.236389,83.303581,417.140381
1271,-175.437393,483.493805,413.207886,-180.765289,406.491913,496.606354,-179.599228,161.320892,488.920013,-156.993744,83.392227,416.976135
1272,-175.123260,483.378662,413.181061,-179.755234,406.640930,496.700989,-178.791885,161.247299,488.887360,-156.785461,83.423500,416.883331
1273,-174.863464,483.319183,413.153229,-178.970352,406.661011,496.900787,-178.131897,161.131332,488.875427,-156.730377,83.411522,416.792297
1274,-174.649231,483.078766,413.210938,-178.166992,406.549255,497.295929,-177.512344,161.015610,488.865875,-156.669327,83.466698,416.796753
1275,-174.602539,483.394653,413.765045,-177.489883,406.375183,497.470886,-177.018417,160.883896,489.010468,-156.573044,83.472855,416.786835
1276,-174.231827,483.377930,413.711243,-176.402054,406.333160,497.519165,-176.261917,160.789673,488.998840,-156.273178,83.532753,416.598602
1277,-173.769958,483.288300,413.742432,-175.706543,406.339203,497.657532,-175.712631,160.771347,489.120056,-155.905823,83.651649,416.337311
1278,-173.154083,483.187469,413.764709,-174.873566,406.255127,497.918304,-175.126968,160.812683,489.110687,-155.402740,83.804726,416.067902
1279,-172.632599,483.208771,413.788605,-173.982330,406.323120,498.039368,-174.529480,160.830566,489.107941,-155.023148,83.928131,415.938568
1280,-172.171021,483.117859,413.780029,-173.061493,406.420349,498.210510,-173.979736,160.754486,489.139862,-154.756042,83.983063,415.843689
1281,-171.830902,483.063477,413.757538,-172.367188,406.448730,498.456879,-173.376877,160.675049,489.139252,-154.487671,83.993889,415.923584
1282,-171.487183,483.069305,413.749176,-171.695877,406.581940,498.541840,-172.996704,160.548752,489.279358,-154.276825,84.026085,416.120605
1283,-170.922974,483.108917,413.822357,-170.575180,406.686310,498.623535,-172.632324,160.450226,489.403290,-154.145798,83.933182,416.213959
1284,-170.402283,483.094788,413.898041,-170.005371,406.724701,498.649078,-172.201721,160.415482,489.489410,-154.054459,83.886719,416.275269
1285,-169.915680,483.171875,413.892029,-169.399734,406.600189,498.817352,-171.658493,160.415161,489.571198,-153.956512,83.920021,416.248383
1286,-169.476288,483.113251,413.887695,-168.876816,406.595459,499.070923,-171.116714,160.455566,489.676056,-153.735519,83.939644,416.164825
1287,-169.034958,483.095703,414.012451,-168.243652,406.616058,499.310242,-170.779755,160.422379,489.830933,-153.506271,84.026573,416.105591
1288,-168.558762,483.051666,414.148438,-167.415802,406.707947,499.591736,-170.451813,160.375870,489.964142,-153.282593,84.021393,416.069733
1289,-168.234039,483.009521,414.284454,-167.093903,406.703613,499.799835,-170.219284,160.411423,490.111877,-153.152588,84.114525,416.031952
1290,-168.016312,483.041534,414.328003,-166.690170,406.699127,500.003113,-169.952591,160.350220,490.197266,-153.074936,84.158997,416.041840
1291,-167.804764,483.030457,414.333862,-166.069244,406.701691,500.212830,-169.739136,160.360687,490.317474,-152.989655,84.238838,415.979492
1292,-167.594498,483.051422,414.382141,-165.498672,406.656769,500.483093,-169.419769,160.367706,490.477661,-152.932846,84.280220,415.986115
1293,-167.356812,483.041107,414.352509,-164.826691,406.675079,500.642761,-169.132233,160.449173,490.579681,-152.857758,84.345131,415.992065
1294,-167.188370,482.998810,414.363403,-164.350449,406.692596,500.994141,-168.923004,160.420212,490.725128,-152.840027,84.361382,416.000610
1295,-167.004242,482.957489,414.323517,-163.985596,406.647766,501.107941,-168.580093,160.437302,490.813232,-152.772430,84.428207,415.940521
1296,-166.801193,482.922272,414.297577,-163.812149,406.621521,501.134705,-168.177979,160.417953,490.852753,-152.703400,84.462074,415.879486
1297,-166.622711,482.835938,414.238861,-163.554459,406.527191,501.175140,-167.886795,160.334015,490.971680,-152.660217,84.453911,415.782898
1298,-166.550766,482.841827,414.215393,-163.148239,406.547699,501.194672,-167.682465,160.304596,490.968781,-152.554886,84.504013,415.635101
1299,-166.428970,482.832977,414.171783,-162.724075,406.607758,501.156677,-167.534088,160.265762,491.085754,-152.440308,84.509811,415.480408
1300,-166.286819,482.734528,414.009674,-162.363419,406.682678,501.103302,-167.425385,160.224747,491.124756,-152.276688,84.510635,415.326935
1301,-166.194809,482.685577,413.929474,-162.012573,406.739716,501.016998,-167.244751,160.162872,491.145996,-152.079269,84.550537,415.188354
1302,-166.010696,482.636078,413.852753,-161.754822,406.771088,501.025787,-167.103653,160.132187,491.161469,-151.927505,84.541046,415.038147
1303,-165.883545,482.639801,413.810852,-161.505798,406.793030,501.042542,-166.955933,160.052704,491.175323,-151.765015,84.555862,414.958130
1304,-165.724655,482.572601,413.711121,-161.298706,406.844971,501.079285,-166.726852,159.957062,491.149292,-151.674484,84.507317,414.993835
1305,-165.535812,482.579498,413.694580,-161.011734,406.851685,501.128357,-166.523026,159.937347,491.232025,-151.585892,84.548012,415.033325
1306,-165.353897,482.629730,413.674011,-160.776382,406.874756,501.212036,-166.260880,159.922562,491.319946,-151.496719,84.594292,415.043152
1307,-165.152557,482.638733,413.635284,-160.514908,406.867401,501.344177,-166.001282,159.896652,491.309692,-151.425171,84.570778,415.080688
1308,-164.940628,482.629761,413.616425,-160.304657,406.902985,501.408600,-165.723755,159.940628,491.383118,-151.362747,84.617050,415.124329
1309,-164.715286,482.725494,413.590851,-160.121323,406.988525,501.491547,-165.386658,159.970596,491.358368,-151.255386,84.628754,415.141968
1310,-164.515625,482.738525,413.612488,-159.873016,406.986938,501.536896,-165.155823,159.973892,491.485199,-151.195862,84.596512,415.257965
1311,-164.439880,482.785431,413.599823,-159.631119,407.076050,501.584015,-164.948700,159.990204,491.602051,-151.145386,84.630737,415.277679
1312,-164.768829,483.466217,413.823456,-159.409348,407.163300,501.624786,-164.771759,160.031250,491.733154,-151.010483,84.714546,415.273926
1313,-164.684982,483.582458,413.795990,-159.193451,407.224365,501.557465,-164.616913,160.046402,491.834961,-150.967697,84.803368,415.273468
1314,-164.292587,482.914276,413.184509,-158.965668,407.318146,501.556427,-164.485123,160.099304,491.967834,-150.916626,84.850899,415.259552
1315,-163.915573,483.050110,413.519989,-158.904236,407.346954,501.587494,-164.364685,160.165604,492.097229,-150.851624,84.879623,415.289856
1316,-164.204391,483.808502,413.799103,-158.776810,407.475372,501.595428,-164.255234,160.215286,492.138397,-150.774429,84.974976,415.265228
1317,-164.143372,483.908051,413.781067,-158.714615,407.490295,501.567596,-164.178497,160.292328,492.181122,-150.740341,85.031708,415.230957
1318,-163.713791,483.318207,413.386902,-158.638428,407.554474,501.537018,-164.112747,160.356918,492.208191,-150.670685,85.098854,415.233002
