Objects
100
,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
2258,0,-0.370100,-0.270051,2.493674,16.847536,149.469574,676.637817
2259,0,-0.366864,-0.284335,2.500412,15.127109,146.649414,676.554688
2260,0,-0.366019,-0.290302,2.506179,13.959405,145.348328,676.551514
2261,0,-0.363796,-0.287817,2.501917,13.687968,146.069672,676.573669
2262,0,-0.353260,-0.260455,2.499188,14.477733,148.578934,676.266968
2263,0,-0.345899,-0.229826,2.493085,16.102819,152.266373,675.991089
2264,0,-0.342415,-0.191320,2.489326,17.588366,155.773468,675.765137
2265,0,-0.334230,-0.172136,2.475881,18.617386,157.969070,675.993225
2266,0,-0.343313,-0.166003,2.471168,19.024549,158.203384,676.099854
2267,0,-0.352534,-0.187054,2.478871,18.330914,156.917389,676.360779
2268,0,-0.359326,-0.223586,2.482485,16.453945,153.276505,676.590149
2269,0,-0.372051,-0.268090,2.499608,13.698322,148.201538,676.727356
2270,0,-0.376592,-0.295874,2.515275,10.976765,143.200714,676.770630
2271,0,-0.372488,-0.312052,2.529088,8.630796,139.240875,676.640503
2272,0,-0.370768,-0.329366,2.533701,7.084972,136.981079,676.804504
2273,0,-0.363578,-0.321740,2.539020,6.245498,136.637741,676.690796
2274,0,-0.362439,-0.317655,2.532047,6.857763,138.542160,676.783875
2275,0,-0.352490,-0.283458,2.528203,8.509297,142.171616,676.499268
2276,0,-0.347867,-0.256763,2.512496,11.116489,146.700027,676.359314
2277,0,-0.347849,-0.218285,2.509027,13.533033,150.843307,676.415466
2278,0,-0.340742,-0.217379,2.490130,16.007351,154.262985,676.502625
2279,0,-0.351037,-0.206658,2.484647,18.238594,156.476837,676.484314
2280,0,-0.346077,-0.198315,2.483012,19.641565,156.826477,676.278870
2281,0,-0.352832,-0.205453,2.494677,19.427832,154.689102,676.368164
2282,0,-0.364266,-0.262187,2.493308,18.344707,150.883270,676.884033
2283,0,-0.364723,-0.278811,2.508899,16.621012,146.611359,676.570740
2284,0,-0.367033,-0.327016,2.502259,16.020247,143.721146,676.926636
2285,0,-0.365480,-0.337192,2.504118,16.169409,142.929047,677.011963
2286,0,-0.363619,-0.314781,2.504738,17.596275,144.962662,676.789612
2287,0,-0.359405,-0.279244,2.502775,20.511402,150.392593,677.240051
2288,0,-0.373215,-0.235585,2.506867,24.060577,155.508972,676.845581
2289,0,-0.352571,-0.234275,2.451043,28.451405,160.919983,677.053223
2290,0,-0.362423,-0.260549,2.414047,34.092228,167.872833,677.605103
2291,0,-0.357686,-0.245637,2.381063,41.501316,176.188919,677.095032
2292,0,-0.353840,-0.179178,2.365282,49.389736,185.068344,676.144958
2293,0,-0.345578,-0.142678,2.332270,57.436100,193.223404,676.066589
2294,0,-0.354385,-0.134640,2.299872,65.521629,200.642929,676.158142
2295,0,-0.349063,-0.112117,2.274582,73.378426,207.261337,675.776367
2296,0,-0.329586,-0.080314,2.249541,80.665031,212.969467,675.184082
2297,0,-0.322713,-0.061309,2.228638,87.536346,217.648865,675.028809
2298,0,-0.322693,-0.062804,2.206159,94.050171,221.664978,675.147766
2299,0,-0.318179,-0.074146,2.178796,100.834404,225.898621,675.229065
2300,0,-0.321164,-0.072453,2.153712,108.521454,230.782288,675.126404
2301,0,-0.317358,-0.075748,2.114278,116.591537,235.967316,674.937988
2302,0,-0.333053,-0.080035,2.081256,125.518250,241.445663,675.451294
2303,0,-0.330598,-0.058230,2.041902,134.520950,245.995636,675.361816
2304,0,-0.320200,-0.016073,2.026058,142.915787,249.916428,675.143860
2305,0,-0.318026,-0.001243,2.000386,150.581284,252.320374,675.042114
2306,0,-0.309608,0.000710,1.983894,155.819778,253.375229,674.901978
2307,0,-0.325171,-0.001391,1.988078,158.912643,252.595001,675.307678
2308,0,-0.339376,-0.029574,1.991643,159.247971,250.401199,675.801392
2309,0,-0.350928,-0.041528,2.014165,157.103836,247.000641,675.810486
2310,0,-0.367230,-0.095279,2.008439,154.814194,243.303253,676.166870
2311,0,-0.372978,-0.119454,2.019106,152.291428,240.916016,676.758789
2312,0,-0.379846,-0.128470,2.028518,151.782791,239.615356,677.007324
2313,0,-0.377986,-0.102036,2.032577,153.416443,239.717270,676.228027
2314,0,-0.339746,-0.083358,2.012935,157.244659,241.773727,675.497192
2315,0,-0.325516,-0.034805,2.008637,161.940735,244.395035,675.324036
2316,0,-0.318963,-0.011805,1.988834,165.312195,246.371002,675.436646
2317,0,-0.337498,-0.025446,1.971743,167.408218,247.586823,675.872925
2318,0,-0.344003,-0.043345,1.954727,168.485748,247.422272,675.822632
2319,0,-0.345136,-0.034384,1.967238,167.622208,245.656876,676.075500
2320,0,-0.361100,-0.051944,1.981015,163.985992,243.206604,676.628357
2321,0,-0.390262,-0.079977,2.002569,159.166840,240.307190,677.068542
2322,0,-0.386396,-0.143503,2.005293,154.216599,237.246872,677.070374
2323,0,-0.413682,-0.164926,2.011673,150.450241,234.637283,677.208130
2324,0,-0.417421,-0.171966,2.020446,148.735626,234.026352,677.174622
2325,0,-0.401444,-0.154675,2.004461,150.295547,235.034576,676.833618
2326,0,-0.363196,-0.120909,2.000660,154.410370,238.331421,676.662170
2327,0,-0.353553,-0.071532,1.990995,159.491074,240.990677,675.708069
2328,0,-0.336731,-0.038137,1.983035,164.481461,244.000275,675.268127
2329,0,-0.343348,-0.054878,1.941946,169.963287,246.417984,675.616333
2330,0,-0.340915,-0.048535,1.916825,175.895325,248.588058,675.747559
2331,0,-0.328685,-0.032120,1.893442,181.643570,250.650131,675.843445
2332,0,-0.335716,-0.024940,1.879097,186.339722,251.941437,676.007813
2333,0,-0.335903,-0.037054,1.867174,190.127045,252.758972,676.431091
2334,0,-0.335460,-0.034957,1.857036,194.044540,253.255310,676.217041
2335,0,-0.318618,-0.051137,1.836087,197.832794,253.591095,675.773376
2336,0,-0.317717,-0.027384,1.844303,201.497452,253.914230,675.854736
2337,0,-0.320499,-0.023503,1.839694,206.090897,254.584518,675.835999
2338,0,-0.310984,-0.014050,1.817537,212.103821,255.631271,675.761230
2339,0,-0.298135,-0.008574,1.789159,218.816544,256.976105,675.552490
2340,0,-0.290499,0.010947,1.771402,225.969681,258.565704,675.339661
2341,0,-0.284461,0.025593,1.748833,232.647888,259.687531,675.197693
2342,0,-0.273605,0.050798,1.735713,237.671219,260.413696,675.065674
2343,0,-0.278223,0.064276,1.736490,240.075409,260.248047,675.202332
2344,0,-0.290202,0.048318,1.744040,239.837891,259.587067,675.344299
2345,0,-0.293034,0.039768,1.761201,237.219727,257.961273,675.166016
2346,0,-0.314530,0.015882,1.780892,233.628571,255.667923,675.246582
2347,0,-0.328342,-0.008744,1.786165,231.431335,254.109177,675.679932
2348,0,-0.328196,-0.018956,1.786130,232.160828,253.709854,675.432251
2349,0,-0.309127,0.003599,1.783276,235.793137,254.860367,674.555298
2350,0,-0.270250,0.033739,1.769001,241.353256,256.820068,673.823853
2351,0,-0.254656,0.063765,1.750120,247.409622,258.987732,673.163452
2352,0,-0.242173,0.077915,1.729155,253.191299,260.712250,672.968933
2353,0,-0.239720,0.081171,1.700202,258.664978,261.570435,673.022461
2354,0,-0.224723,0.086788,1.677813,264.084961,262.326721,672.671509
2355,0,-0.221796,0.088536,1.662098,268.905762,262.826752,672.907837
2356,0,-0.219650,0.092040,1.657071,273.023895,263.309906,673.542725
2357,0,-0.238068,0.068095,1.634034,277.490051,263.840363,673.934753
2358,0,-0.231907,0.079300,1.626419,282.806427,264.390930,674.153687
2359,0,-0.217886,0.084787,1.610224,289.472748,265.240356,673.803223
2360,0,-0.217610,0.092295,1.585836,297.210297,266.067139,673.286255
2361,0,-0.190978,0.130589,1.566756,305.654053,266.873840,672.189392
2362,0,-0.178113,0.142734,1.535096,315.240112,267.551361,671.955627
2363,0,-0.172776,0.133000,1.494697,325.052795,267.992737,671.704041
2364,0,-0.148416,0.139888,1.465600,333.885864,268.477661,671.515442
2365,0,-0.145405,0.140782,1.443009,341.410339,268.824249,671.529419
2366,0,-0.140423,0.140357,1.427251,347.764130,269.155609,671.547485
2367,0,-0.142765,0.136382,1.410266,353.346283,269.084106,671.612122
2368,0,-0.141021,0.138492,1.403379,357.858795,268.769897,671.729004
2369,0,-0.143413,0.126006,1.390068,361.879059,268.149658,671.940796
2370,0,-0.143336,0.126457,1.380774,365.280670,267.634705,672.241882
2371,0,-0.140698,0.117162,1.358685,368.515961,267.328094,672.180725
2372,0,-0.128429,0.125060,1.356618,370.795074,267.203461,672.289124
2373,0,-0.132101,0.140818,1.362554,372.171906,267.096619,672.624512
2374,0,-0.144665,0.123278,1.353748,373.074829,266.941101,673.323364
2375,0,-0.145787,0.123510,1.356828,373.351563,266.670868,673.303894
2376,0,-0.139908,0.115098,1.357633,373.516266,266.120087,672.748352
2377,0,-0.134327,0.112451,1.356977,373.799835,265.438293,672.452393
2378,0,-0.129600,0.114415,1.354024,374.528900,264.805817,672.239380
2379,0,-0.123988,0.132748,1.354888,375.803040,264.399658,671.896851
2380,0,-0.106224,0.165750,1.371115,376.655304,264.081329,671.096802
2381,0,-0.099548,0.177821,1.367889,377.522430,264.070160,670.803345
2382,0,-0.088555,0.186581,1.370623,377.739197,264.453461,670.601074
2383,0,-0.116676,0.192719,1.368159,377.333282,264.598724,671.625610
2384,0,-0.121142,0.181188,1.373523,376.138245,265.071198,671.897522
2385,0,-0.135815,0.172426,1.384066,373.859619,265.200623,672.265320
2386,0,-0.147908,0.106892,1.354792,371.820801,265.285828,672.675903
2387,0,-0.154668,0.108043,1.364337,370.068695,265.396576,672.898621
2388,0,-0.156900,0.087418,1.357545,368.969604,265.279510,672.711182
2389,0,-0.169918,0.103040,1.365860,369.252441,265.023712,672.947693
2390,0,-0.147457,0.084831,1.340366,370.250916,265.040680,672.108459
2391,0,-0.137625,0.099098,1.343423,371.523346,265.098724,671.712646
2392,0,-0.127965,0.119061,1.348253,372.822266,265.252991,671.512878
2393,0,-0.122965,0.122126,1.347620,373.517365,265.255493,671.365662
2394,0,-0.123318,0.120227,1.348178,373.619690,265.255432,671.459717
2395,0,-0.132982,0.115481,1.348498,373.175873,265.187256,671.799194
2396,0,-0.138566,0.111154,1.352506,372.257324,265.294830,672.100403
2397,0,-0.144515,0.085388,1.342677,371.223846,265.279480,672.296753
2398,0,-0.154264,0.122625,1.373603,370.405426,265.483185,672.789734
2399,0,-0.152162,0.119494,1.381521,369.551300,265.572937,672.692261
2400,0,-0.151846,0.117591,1.381516,369.413391,265.577484,672.620911
2401,0,-0.148721,0.083768,1.353904,369.794159,265.500305,672.500854
2402,0,-0.145418,0.079773,1.342752,370.549957,265.370880,672.283569
2403,0,-0.138531,0.097540,1.349893,371.047119,265.368866,671.878723
2404,0,-0.127678,0.109627,1.358886,371.250580,265.523712,671.633301
2405,0,-0.133181,0.092944,1.347450,371.435303,265.512451,671.873047
2406,0,-0.138050,0.083796,1.340546,371.281586,265.527100,671.979492
2407,0,-0.140926,0.094190,1.348685,370.758606,265.589386,671.990356
2408,0,-0.144239,0.091057,1.350436,370.320129,265.674988,672.144958
2409,0,-0.150707,0.075519,1.343034,370.037750,265.736267,672.457458
2410,0,-0.150131,0.115485,1.376385,369.591858,265.879181,672.496460
2411,0,-0.154211,0.124433,1.381344,369.417908,266.032806,672.673523
2412,0,-0.156585,0.122679,1.381672,369.203094,266.079529,672.737305
2413,0,-0.175798,0.103249,1.369386,369.168243,265.938812,673.274902
2414,0,-0.178725,0.100923,1.369622,368.850525,265.969635,673.360657
2415,0,-0.168023,0.102813,1.373338,368.397247,266.105469,673.205566
2416,0,-0.169766,0.101352,1.374765,368.015289,266.077179,673.278870
2417,0,-0.171313,0.099634,1.376019,367.703369,266.038269,673.337097
2418,0,-0.172334,0.098627,1.377580,367.497742,265.995758,673.369263
2419,0,-0.172761,0.098415,1.378386,367.446533,265.970245,673.362305
2420,0,-0.171851,0.098997,1.378489,367.532288,265.952148,673.299255
2421,0,-0.170159,0.100540,1.378172,367.753510,265.941162,673.202759
2422,0,-0.168495,0.102223,1.377931,368.040588,265.920776,673.095337
2423,0,-0.166014,0.103717,1.377500,368.334381,265.889679,672.985901
2424,0,-0.164522,0.104365,1.377260,368.554291,265.860718,672.924194
2425,0,-0.163813,0.104558,1.377028,368.622620,265.849670,672.889954
2426,0,-0.164101,0.104850,1.377435,368.561890,265.864532,672.883972
2427,0,-0.165364,0.104195,1.377564,368.366547,265.880859,672.901917
2428,0,-0.166494,0.102555,1.377207,368.092529,265.879364,672.932007
2429,0,-0.167708,0.101032,1.377019,367.811188,265.860382,672.952576
2430,0,-0.168560,0.099834,1.377025,367.552521,265.823181,672.975525
2431,0,-0.162730,0.064972,1.354961,367.139618,265.796387,672.611328
2432,0,-0.163519,0.064466,1.356131,366.910248,265.856293,672.640808
2433,0,-0.165450,0.064682,1.356943,366.707123,265.955200,672.664368
2434,0,-0.166758,0.064981,1.357577,366.556030,266.086090,672.688171
2435,0,-0.167987,0.065176,1.358083,366.439941,266.192078,672.699524
2436,0,-0.169291,0.065292,1.358234,366.391205,266.269501,672.700623
2437,0,-0.169323,0.065343,1.358345,366.395142,266.325623,672.673218
2438,0,-0.168396,0.065567,1.357901,366.475067,266.340088,672.630920
2439,0,-0.167280,0.066183,1.357314,366.620636,266.347961,672.562195
2440,0,-0.165647,0.066704,1.356406,366.847961,266.339447,672.482117
2441,0,-0.163930,0.067671,1.354981,367.088623,266.342834,672.409973
2442,0,-0.162741,0.068577,1.353802,367.302856,266.350403,672.337646
2443,0,-0.161381,0.069362,1.352869,367.455780,266.366638,672.279114
2444,0,-0.160520,0.070083,1.352614,367.514526,266.379089,672.239075
2445,0,-0.161237,0.070489,1.352776,367.478668,266.405212,672.241943
2446,0,-0.162266,0.070473,1.352984,367.320587,266.439575,672.267761
2447,0,-0.164290,0.069608,1.353690,367.071075,266.466492,672.304810
2448,0,-0.165972,0.067575,1.353553,366.761566,266.486420,672.360779
2449,0,-0.165361,0.080823,1.364054,366.315613,266.545685,672.226929
2450,0,-0.167545,0.079043,1.363776,366.006683,266.520264,672.295898
2451,0,-0.176314,0.085259,1.366933,365.990784,266.291107,672.612671
2452,0,-0.179473,0.070974,1.357505,365.865143,266.171234,672.823242
2453,0,-0.179879,0.069085,1.355928,365.702332,266.079498,672.823242
2454,0,-0.179917,0.067195,1.354325,365.572693,265.964447,672.784485
2455,0,-0.182652,0.080049,1.360536,365.545532,265.925995,672.928284
2456,0,-0.182431,0.077788,1.359126,365.438538,265.803894,672.879517
2457,0,-0.182903,0.076267,1.358756,365.318970,265.732758,672.839233
2458,0,-0.184197,0.074154,1.358352,365.191772,265.708374,672.809082
2459,0,-0.184700,0.072625,1.358251,365.061005,265.723633,672.783386
2460,0,-0.185669,0.071519,1.358481,364.909485,265.782135,672.748169
2461,0,-0.186504,0.071035,1.358799,364.769043,265.870392,672.715088
2462,0,-0.183677,0.056209,1.350939,364.510132,265.898712,672.507202
2463,0,-0.187934,0.070558,1.359034,364.403931,266.128418,672.682129
2464,0,-0.185540,0.078656,1.367113,364.041931,266.387939,672.622253
2465,0,-0.187088,0.078127,1.367098,363.810608,266.583771,672.620728
2466,0,-0.185146,0.061001,1.356797,363.465363,266.696045,672.393127
2467,0,-0.188406,0.060429,1.357092,363.155304,266.896332,672.397400
2468,0,-0.193875,0.060141,1.356997,362.718628,267.110382,672.431763
2469,0,-0.198838,0.051763,1.349995,362.062439,267.344116,672.523560
2470,0,-0.217435,0.071254,1.366530,361.822144,267.593231,673.129944
2471,0,-0.212338,0.050706,1.359126,360.987793,267.883972,672.919800
2472,0,-0.219829,0.059478,1.368286,360.173035,268.243774,672.877686
2473,0,-0.223922,0.056805,1.366640,359.416107,268.531342,673.052246
2474,0,-0.227134,0.054319,1.366779,358.580231,268.820007,673.345947
2475,0,-0.234349,0.048358,1.366262,357.571350,269.136780,673.612427
2476,0,-0.242347,0.035763,1.355615,356.246826,269.415222,673.847778
2477,0,-0.255977,0.040209,1.367036,355.018280,269.787781,674.074524
2478,0,-0.257378,0.036534,1.367753,353.569031,270.146332,674.524048
2479,0,-0.257859,0.035134,1.369505,351.622833,270.520477,674.773071
2480,0,-0.265934,0.039056,1.383641,349.747345,271.002533,674.938843
2481,0,-0.273866,0.044721,1.397496,347.267181,271.511230,674.904358
2482,0,-0.281530,0.043372,1.410051,344.220856,271.970398,675.190308
2483,0,-0.273687,0.051956,1.427902,340.637115,272.470947,675.216858
2484,0,-0.263004,0.057076,1.444178,336.258636,273.143097,675.097839
2485,0,-0.260798,0.061726,1.466931,331.148560,273.698639,675.054626
2486,0,-0.266049,0.065243,1.492721,325.089264,274.420685,675.037720
2487,0,-0.270257,0.061670,1.511443,318.178070,275.038208,675.166260
2488,0,-0.290054,0.049243,1.534634,310.477875,275.806732,675.523743
2489,0,-0.325611,0.012694,1.554956,302.479126,276.366455,676.297302
2490,0,-0.329457,-0.003458,1.576978,293.878235,277.062378,676.666809
2491,0,-0.353179,-0.001143,1.623953,284.812958,277.835388,676.609314
2492,0,-0.359985,-0.014886,1.656512,275.305237,278.182312,676.548523
2493,0,-0.350157,-0.004699,1.704318,265.333588,278.171936,676.638550
2494,0,-0.356933,-0.008975,1.734837,254.814651,277.617004,676.348022
2495,0,-0.362600,-0.009983,1.774770,243.790497,276.742737,676.242188
2496,0,-0.379904,-0.003643,1.816067,232.075806,275.139648,676.337708
2497,0,-0.389643,-0.029120,1.844202,219.812073,273.096741,676.689453
2498,0,-0.399087,-0.057333,1.881607,207.462158,270.681519,677.187988
2499,0,-0.409704,-0.059502,1.921702,194.791183,267.600830,676.835754
2500,0,-0.421845,-0.081224,1.971061,181.665665,264.468994,677.264893
2501,0,-0.427097,-0.081739,2.023264,168.622192,260.515839,677.364685
2502,0,-0.434056,-0.107831,2.061550,155.796295,256.056976,677.449951
2503,0,-0.441562,-0.140933,2.093730,142.930161,251.846619,678.318726
2504,0,-0.450610,-0.147425,2.134237,130.171097,246.306290,678.041199
2505,0,-0.453734,-0.166920,2.169482,117.506340,239.787842,677.592651
2506,0,-0.447198,-0.172177,2.217114,104.625458,233.531464,677.336975
2507,0,-0.445524,-0.188801,2.258417,92.457352,226.772842,677.328125
2508,0,-0.447006,-0.199823,2.302094,80.548492,219.953003,677.376282
2509,0,-0.451930,-0.224840,2.343372,69.099754,212.932938,677.495483
2510,0,-0.446653,-0.235150,2.383601,58.117134,205.624634,677.471191
2511,0,-0.453177,-0.256914,2.421334,47.728420,198.107941,677.438293
2512,0,-0.428631,-0.259813,2.452666,37.852131,189.980637,677.169128
2513,0,-0.433625,-0.292973,2.487296,28.279547,181.924500,677.377563
2514,0,-0.447438,-0.318250,2.524378,18.919140,173.637253,677.178589
2515,0,-0.431512,-0.331964,2.555901,9.804473,165.504990,677.311462
2516,0,-0.433321,-0.370990,2.576568,1.624732,157.233826,677.628479
2517,0,-0.436752,-0.385002,2.614380,-6.659015,149.204346,677.262085
2518,0,-0.405004,-0.433989,2.607046,-13.139508,141.882263,678.090393
2519,0,-0.393286,-0.435007,2.644057,-19.727848,134.233612,677.914551
2520,0,-0.382859,-0.447125,2.672493,-25.665945,126.789940,677.799622
2521,0,-0.383844,-0.467866,2.713758,-31.219904,119.676895,677.839233
2522,0,-0.380214,-0.473688,2.732947,-36.365589,112.637825,677.811157
2523,0,-0.371202,-0.500845,2.758273,-41.056908,105.598289,677.790649
2524,0,-0.367936,-0.517160,2.779048,-45.413116,98.845169,677.909912
2525,0,-0.361610,-0.532688,2.802642,-49.379112,92.484383,677.946106
2526,0,-0.366001,-0.508818,2.834801,-53.006817,85.869095,677.565186
2527,0,-0.356156,-0.519503,2.855892,-56.194492,79.915588,677.519958
2528,0,-0.353338,-0.538681,2.867019,-58.764187,74.173088,677.649597
2529,0,-0.352784,-0.553281,2.888775,-61.235111,68.694603,677.682739
2530,0,-0.335960,-0.558543,2.903511,-63.223392,63.526676,677.687561
2531,0,-0.327607,-0.573763,2.919212,-65.146622,58.456337,677.814575
2532,0,-0.313792,-0.577597,2.937335,-66.612671,53.525192,677.710388
2533,0,-0.331842,-0.618442,2.953663,-67.776237,48.687214,677.766541
2534,0,-0.343528,-0.655354,2.960405,-69.127174,44.183960,677.847290
2535,0,-0.346628,-0.686292,2.966740,-69.768211,39.802231,677.961304
2536,0,-0.319766,-0.730389,2.958276,-70.193649,35.768524,677.850403
2537,0,-0.311391,-0.765451,2.960747,-70.509132,32.050861,677.910645
2538,0,-0.309664,-0.767880,2.973647,-70.440720,28.184265,677.568542
2539,0,-0.310125,-0.784536,2.982818,-70.509140,24.814217,677.468689
2540,0,-0.285631,-0.819132,2.974169,-70.412430,21.844105,677.509460
2541,0,-0.298420,-0.831703,2.992658,-70.413757,18.765739,677.237671
2542,0,-0.294986,-0.857625,2.993215,-70.236191,15.982880,677.232849
2543,0,-0.304957,-0.920804,2.976775,-69.777092,12.783057,677.048767
2544,0,-0.303755,-0.944314,2.985328,-69.885483,10.416580,676.730652
2545,0,-0.298289,-0.970516,2.971216,-69.560364,7.615779,676.442505
2546,0,-0.288994,-1.000377,2.974696,-69.321533,5.312383,676.129089
2547,0,-0.291945,-1.031405,2.966365,-69.183151,3.545975,675.826904
2548,0,-0.293104,-1.062444,2.957006,-68.996231,1.915446,675.565308
2549,0,-0.291770,-1.085085,2.950741,-68.842827,0.767747,675.292053
2550,0,-0.288968,-1.101355,2.945854,-68.693748,-0.059493,674.997314
2551,0,-0.288210,-1.107323,2.955678,-68.857262,-0.303697,674.720520
2552,0,-0.286679,-1.112332,2.955585,-68.699997,-0.391193,674.576416
2553,0,-0.283309,-1.112654,2.955714,-68.574188,-0.237574,674.520996
2554,0,-0.281570,-1.110445,2.956025,-68.489700,0.025808,674.501648
2555,0,-0.280723,-1.106624,2.956881,-68.445511,0.296181,674.493286
2556,0,-0.289056,-1.104135,2.953467,-68.296486,0.405056,674.510315
2557,0,-0.290683,-1.102874,2.953921,-68.301682,0.516578,674.511047
2558,0,-0.279724,-1.111316,2.942471,-68.130714,0.515066,674.627563
2559,0,-0.287643,-1.109689,2.950048,-68.346825,0.454361,674.440674
2560,0,-0.286336,-1.114904,2.948445,-68.376968,0.250512,674.354675
2561,0,-0.282265,-1.119586,2.952795,-68.546692,0.113745,674.238464
2562,0,-0.283053,-1.124386,2.952012,-68.549393,-0.067093,674.122498
2563,0,-0.282404,-1.127311,2.951323,-68.532463,-0.141758,674.036499
2564,0,-0.282021,-1.127393,2.951038,-68.489906,-0.126713,673.965698
2565,0,-0.281902,-1.126051,2.951068,-68.463905,-0.049677,673.934143
2566,0,-0.282803,-1.124602,2.951327,-68.449570,0.081541,673.961426
2567,0,-0.282732,-1.121090,2.952139,-68.457184,0.215336,673.960083
2568,0,-0.283221,-1.117773,2.953239,-68.474464,0.360011,673.953857
2569,0,-0.277443,-1.121527,2.938510,-68.169884,0.362643,674.089966
2570,0,-0.278012,-1.120802,2.938217,-68.202431,0.459772,674.063293
2571,0,-0.278056,-1.120891,2.937869,-68.231026,0.501823,674.034302
2572,0,-0.278198,-1.121318,2.937745,-68.260284,0.503208,673.998779
2573,0,-0.278729,-1.122606,2.937238,-68.279526,0.467439,673.965881
2574,0,-0.279597,-1.123642,2.937232,-68.298119,0.410551,673.939026
2575,0,-0.280470,-1.124608,2.937303,-68.301300,0.339296,673.919861
2576,0,-0.280176,-1.125888,2.936768,-68.300514,0.269204,673.919312
2577,0,-0.290566,-1.120981,2.946083,-68.454758,0.230523,673.772461
2578,0,-0.284190,-1.122665,2.950063,-68.586891,0.309492,673.780151
2579,0,-0.284250,-1.122389,2.950901,-68.582001,0.280880,673.747986
2580,0,-0.284174,-1.123401,2.949908,-68.557983,0.279455,673.757385
2581,0,-0.284277,-1.123968,2.949662,-68.559128,0.260049,673.743652
2582,0,-0.283676,-1.123427,2.950291,-68.566261,0.261068,673.719604
2583,0,-0.283671,-1.122950,2.950727,-68.573006,0.285353,673.725098
2584,0,-0.284055,-1.122877,2.950374,-68.579567,0.300063,673.714417
2585,0,-0.283923,-1.122590,2.950946,-68.605072,0.291370,673.719055
2586,0,-0.283956,-1.124550,2.950372,-68.614967,0.257730,673.711731
2587,0,-0.285142,-1.126821,2.949342,-68.623070,0.167249,673.691772
2588,0,-0.284766,-1.129436,2.948181,-68.636681,0.053690,673.663513
2589,0,-0.284815,-1.131910,2.947575,-68.676979,-0.091189,673.623779
2590,0,-0.284624,-1.134355,2.946244,-68.696495,-0.237484,673.592224
2591,0,-0.287450,-1.137483,2.936746,-68.541573,-0.422673,673.615540
2592,0,-0.288066,-1.138074,2.936484,-68.552696,-0.444153,673.603333
2593,0,-0.287638,-1.137191,2.936417,-68.554001,-0.398470,673.590515
2594,0,-0.288077,-1.135316,2.937165,-68.550636,-0.325412,673.591797
2595,0,-0.289013,-1.133410,2.937695,-68.558128,-0.223199,673.605042
2596,0,-0.288999,-1.132282,2.938189,-68.565186,-0.136917,673.623718
2597,0,-0.290395,-1.131183,2.938410,-68.604942,-0.072499,673.625488
2598,0,-0.290328,-1.130952,2.938096,-68.647911,-0.055305,673.623413
2599,0,-0.291670,-1.131142,2.937850,-68.695000,-0.070951,673.617249
2600,0,-0.292655,-1.132263,2.937108,-68.755737,-0.119234,673.588867
2601,0,-0.293137,-1.133111,2.936711,-68.797760,-0.173311,673.568298
2602,0,-0.293411,-1.133972,2.936022,-68.842880,-0.230557,673.547241
2603,0,-0.293349,-1.134878,2.935317,-68.874908,-0.275476,673.532288
2604,0,-0.293712,-1.135169,2.934989,-68.890030,-0.311573,673.511902
2605,0,-0.294292,-1.135389,2.934893,-68.918800,-0.326813,673.503479
2606,0,-0.294506,-1.135386,2.934225,-68.941025,-0.360944,673.495178
2607,0,-0.294686,-1.136586,2.933753,-68.976006,-0.420669,673.482300
2608,0,-0.295914,-1.137944,2.933030,-69.020851,-0.516510,673.463013
2609,0,-0.296970,-1.139324,2.932478,-69.063110,-0.642451,673.450378
2610,0,-0.299039,-1.140721,2.931586,-69.122421,-0.768128,673.432068
2611,0,-0.300872,-1.141790,2.931069,-69.174881,-0.898126,673.393127
2612,0,-0.302793,-1.142676,2.930478,-69.222580,-1.011279,673.383179
2613,0,-0.303475,-1.143309,2.929899,-69.264610,-1.097289,673.372314
2614,0,-0.304296,-1.143642,2.929511,-69.298065,-1.163822,673.368347
2615,0,-0.305045,-1.143466,2.929432,-69.303589,-1.199859,673.368958
2616,0,-0.303966,-1.143464,2.929492,-69.293915,-1.214862,673.363831
2617,0,-0.304373,-1.143769,2.929668,-69.271225,-1.214578,673.363586
2618,0,-0.299672,-1.140723,2.937833,-69.405800,-1.153077,673.279358
2619,0,-0.298970,-1.140605,2.937981,-69.371262,-1.156624,673.273987
2620,0,-0.298937,-1.141825,2.937407,-69.350716,-1.179228,673.266663
2621,0,-0.299198,-1.142699,2.937464,-69.336449,-1.223691,673.272034
2622,0,-0.299331,-1.143686,2.937178,-69.324524,-1.285159,673.275269
2623,0,-0.299721,-1.145037,2.936311,-69.329948,-1.345830,673.274170
2624,0,-0.300214,-1.145693,2.936161,-69.332024,-1.381631,673.274414
2625,0,-0.300352,-1.146000,2.936080,-69.347458,-1.389320,673.275085
2626,0,-0.300721,-1.145322,2.936495,-69.375130,-1.365882,673.271484
2627,0,-0.300386,-1.144141,2.936776,-69.402267,-1.305622,673.279236
2628,0,-0.301317,-1.142842,2.937483,-69.433876,-1.227194,673.280029
2629,0,-0.300495,-1.141882,2.937815,-69.465347,-1.126584,673.291687
2630,0,-0.299710,-1.140619,2.938107,-69.485626,-1.019463,673.296387
2631,0,-0.298778,-1.139499,2.938426,-69.505753,-0.876306,673.306335
2632,0,-0.297408,-1.138188,2.939265,-69.534256,-0.677976,673.304749
