Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
53,0,-0.129904,-0.052044,0.177565,-28.435749,-919.288391,1149.300537,0.276094,-0.145621,0.046581,-151.615433,-988.991638,1352.820068,-0.139349,0.089935,0.319583,64.319969,-954.002991,1377.741943,0.309168,-0.051092,1.730279,207.863632,-474.390045,1500.466309
54,0,-0.130842,-0.053880,0.175691,-27.856192,-919.148315,1149.218506,0.254238,-0.161362,0.015993,-150.746002,-987.774048,1352.920044,-0.138642,0.090665,0.314227,65.349625,-954.588440,1377.383667,0.315210,-0.071394,1.742213,207.740585,-482.918243,1502.895874
55,0,-0.132645,-0.056301,0.179331,-27.295933,-918.925476,1149.157715,0.252208,-0.160806,0.008820,-150.144867,-986.336609,1353.034424,-0.148660,0.099385,0.299732,66.357071,-954.925781,1377.049072,0.332031,-0.093876,1.749000,207.346451,-491.853729,1505.260864
56,0,-0.136290,-0.056999,0.182893,-26.737949,-918.716797,1149.108521,0.264359,-0.141292,-0.010562,-149.427368,-985.110962,1353.115723,-0.151397,0.102518,0.290047,67.233261,-955.286072,1376.686035,0.346824,-0.112282,1.759815,207.052414,-501.044220,1507.391113
57,0,-0.140089,-0.057020,0.180032,-26.194443,-918.497559,1149.052612,0.265866,-0.136310,-0.026834,-148.858551,-983.687195,1353.297729,-0.121834,0.126246,0.222034,67.976059,-956.532715,1375.779297,0.357593,-0.137568,1.768800,206.937363,-510.681976,1509.628418
58,0,-0.139119,-0.076283,0.183371,-25.207773,-918.522522,1148.725342,0.245186,-0.157430,-0.024071,-148.526794,-981.995972,1353.498657,-0.123134,0.136334,0.209851,68.847435,-957.044373,1375.558838,0.366624,-0.154826,1.798484,206.945877,-520.633911,1511.660156
59,0,-0.152317,-0.080955,0.187353,-24.689331,-918.383545,1148.760010,0.244031,-0.170279,0.006581,-147.539673,-980.834229,1353.414795,-0.125789,0.139970,0.201764,69.776833,-957.551758,1375.191895,0.391527,-0.190645,1.796881,206.827011,-530.850159,1513.434570
60,0,-0.164074,-0.082882,0.188032,-24.168795,-918.234314,1148.827271,0.254177,-0.149304,-0.007382,-146.669342,-979.612976,1353.394287,-0.124432,0.143049,0.192953,70.642677,-957.980408,1374.834229,0.406740,-0.217169,1.803739,206.912720,-541.303894,1515.022339
61,0,-0.173265,-0.103898,0.203644,-24.058691,-917.936829,1149.071655,0.245525,-0.131021,-0.061109,-146.227341,-977.874451,1353.416504,-0.126287,0.143718,0.183674,71.571648,-958.487183,1374.374878,0.436844,-0.260932,1.793234,207.016953,-551.878845,1516.255127
62,0,-0.180940,-0.110199,0.215520,-23.590317,-917.749634,1149.003662,0.228338,-0.174097,-0.021925,-145.679962,-976.473267,1353.655518,-0.129996,0.149224,0.172606,72.509048,-959.015381,1373.918823,0.450224,-0.283867,1.804159,207.195633,-562.756470,1517.618530
63,0,-0.144955,-0.090051,0.153957,-22.823706,-918.300354,1148.641602,0.222231,-0.169260,-0.059825,-145.372513,-974.697937,1353.962158,-0.135035,0.154941,0.165897,73.444458,-959.484924,1373.601440,0.465395,-0.302922,1.815088,207.437943,-573.579651,1518.524536
64,0,-0.127218,-0.060102,0.089309,-21.515202,-919.045654,1147.952637,0.241761,-0.149872,-0.046700,-143.979187,-973.797668,1353.777954,-0.136807,0.160819,0.156298,74.286804,-960.098511,1373.269653,0.483431,-0.327803,1.819341,207.703857,-584.568726,1519.291504
65,0,-0.131698,-0.057796,0.080492,-20.983978,-918.999329,1147.837402,0.254147,-0.130608,-0.060657,-142.906006,-972.632080,1353.796997,-0.095896,0.119872,0.191459,75.173347,-961.540833,1372.100464,0.501408,-0.343756,1.828868,207.753113,-595.378174,1519.418579
66,0,-0.116809,-0.038069,0.028385,-20.284115,-920.088318,1147.261353,0.248315,-0.132585,-0.074727,-142.104202,-971.317078,1353.763672,-0.090327,0.120044,0.181133,75.952888,-962.246948,1371.760376,0.503092,-0.378499,1.829837,208.537704,-606.620239,1520.112305
67,0,-0.115547,-0.021624,-0.040239,-19.596205,-920.222290,1146.965210,0.245939,-0.134389,-0.084194,-141.467148,-970.007751,1353.886475,-0.063798,0.113015,0.173734,77.019424,-962.478699,1371.449829,0.527229,-0.394236,1.833636,208.897736,-617.637573,1520.042725
68,0,-0.139892,-0.026470,0.027826,-19.070190,-921.148743,1146.320313,0.216864,-0.144766,-0.118380,-141.438538,-968.245056,1354.185059,-0.072937,0.120135,0.159413,77.812004,-963.142212,1370.965454,0.533327,-0.421275,1.841310,209.760300,-628.839539,1520.239136
